description,created,__CLASS__,id,salary_is_predicted,title,latitude,salary_max,adref,redirect_url,salary_min,longitude,location.area,location.display_name,location.__CLASS__,company.display_name,company.__CLASS__,category.tag,category.__CLASS__,category.label,contract_time,contract_type
"Job Summary We are seeking a highly motivated Associate to join our North American Private Capital Advisory team within M&A and the global Private Capital Advisory & Solutions team. The team advises corporates, sponsors, and privately held businesses on minority investments, joint ventures, and other non-control private capital transactions. These transactions support strategic and financial objectives such as acquisitions, capital investment, growth, monetization, and balance sheet optimizatio…",2026-09-08T12:59:40Z,Adzuna::API::Response::Job,5875785898,1,Investment Banking â Private Capital Advisory â Associate,,146450.89,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTc4NTg5OCIsInMiOiJvT3RZeEtpcjhSR2xYYjNZS0J5dzlRIn0.-PXWFdN82l3IkccOqbOsuXbe-y2FTWwycIUGDnicFy0,https://www.adzuna.com/details/5875785898?utm_medium=api&utm_source=abfa41a4,146450.89,,"['US', 'New York', 'New York City']","New York City, New York",Adzuna::API::Response::Location,JPMorgan Chase & Co.,Adzuna::API::Response::Company,accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,,
"Youâre ready to gain the skills and experience needed to grow within your role and advance your career â and we have the perfect software engineering opportunity for you. As a Software Engineer II at JPMorganChase within the Wealth Management - Self Directed Investing Team, you are part of an agile team that works to enhance, design, and deliver the software components of the firmâs state-of-the-art technology products in a secure, stable, and scalable way. As an emerging member of a soft…",2026-09-08T12:59:38Z,Adzuna::API::Response::Job,5875785897,1,Software Engineer II - Automation Tester,,128076.45,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib090WXhLaXI4UkdsWGIzWUtCeXc5USIsImkiOiI1ODc1Nzg1ODk3In0.sIWqYU-DFk7zgddwq30k8BmIAYyg7iSJZ0_qTiSW3wQ,https://www.adzuna.com/details/5875785897?utm_medium=api&utm_source=abfa41a4,128076.45,,"['US', 'New York', 'New York City']","New York City, New York",Adzuna::API::Response::Location,JPMorgan Chase & Co.,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"At Chase, we are passionate about creating memorable experiences for our clients and employees, making them feel welcomed, valued, and understood. We build lasting relationships by doing the right thing, exceeding expectations, and embracing diversity and inclusion. As an Associate Banker within Chase, you will represent our brand and culture with the utmost hospitality, using the latest banking solutions and cutting-edge financial technology combined with friendly and attentive service. Your r…",2026-09-08T12:58:33Z,Adzuna::API::Response::Job,5875785889,1,Part Time Associate Banker Connecticut East (30 Hours),41.304334,47381.19,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTc4NTg4OSIsInMiOiJvT3RZeEtpcjhSR2xYYjNZS0J5dzlRIn0.FeTd6XE6MVQh2TcJAiqccdjVl3_xgBwY4Z5XGOMVPF8,https://www.adzuna.com/details/5875785889?utm_medium=api&utm_source=abfa41a4,47381.19,-72.936879,"['US', 'Connecticut', 'New Haven County', 'New Haven']","New Haven, New Haven County",Adzuna::API::Response::Location,JPMorgan Chase & Co.,Adzuna::API::Response::Company,part-time-jobs,Adzuna::API::Response::Category,Part time Jobs,,
"You belong to the top echelon of talent in your field. At one of the world's most iconic financial institutions, where infrastructure is of paramount importance, you can play a pivotal role. As an Infrastructure Engineer III at JPMorgan Chase within the CTC, you utilize strong knowledge of software, applications, and technical processes within the infrastructure engineering discipline. Apply your technical knowledge and problem-solving methodologies across multiple applications of moderate scop…",2026-09-08T12:58:31Z,Adzuna::API::Response::Job,5875785888,1,Infrastructure Engineer III - Site Reliability,33.060381,201350.78,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTc4NTg4OCIsInMiOiJvT3RZeEtpcjhSR2xYYjNZS0J5dzlRIn0.SI-GuMKEHC642ENSm_peUqKtfeN2QW93rWaQ5-ZcyNs,https://www.adzuna.com/details/5875785888?utm_medium=api&utm_source=abfa41a4,201350.78,-96.733343,"['US', 'Texas', 'Collin County', 'Plano']","Plano, Collin County",Adzuna::API::Response::Location,JPMorgan Chase & Co.,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"The Good Life MedStaff is seeking a travel Skilled Nursing Facility (SNF) Physical Therapist for a travel job in Byron, Illinois. Job Description & Requirements Specialty: Physical Therapist Discipline: Therapy Start Date: ASAP Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel The Good Life MedStaff Job ID 38050314. Pay package is based on 8 hour shifts and 40.0 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job tit…",2026-09-08T12:57:51Z,Adzuna::API::Response::Job,5875785878,0,"Travel Skilled Nursing Facility (SNF) Physical Therapist - $2,093 per week",42.126166,108836.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTc4NTg3OCIsInMiOiJvT3RZeEtpcjhSR2xYYjNZS0J5dzlRIn0.ciHVdChcrGNtEEYMBgZ0CrRHbS4zC_bmTDZQLeFaEQw,https://www.adzuna.com/land/ad/5875785878?se=oOtYxKir8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=4E18BC9F7394FC3D0FD6867DC82870CBB4F31F6F,0.0,-89.264479,"['US', 'Illinois', 'Ogle County', 'Byron']","Byron, Ogle County",Adzuna::API::Response::Location,The Good Life MedStaff,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
"American Traveler is seeking a travel nurse RN Labor and Delivery for a travel nursing job in Seattle, Washington. Job Description & Requirements Specialty: Labor and Delivery Discipline: RN Start Date: 09/28/2026 Duration: 18 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Assignment Overview Shift: Nights, 3x12hrs Hours: 36 hrs/wk Start Date: Sep 28, 2026 Length: 18 weeks Openings: 1 Description American Traveler is hiring an experienced RN for a Labor & Delivery posit…",2026-09-08T12:57:51Z,Adzuna::API::Response::Job,5875785879,0,"Travel Labor and Delivery RN - $2,836 per week",47.606389,147472.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTc4NTg3OSIsInMiOiJvT3RZeEtpcjhSR2xYYjNZS0J5dzlRIn0.zoAybUcpM73IxbLIXAY39xDwOEdAz1MMf246YyS5N5o,https://www.adzuna.com/land/ad/5875785879?se=oOtYxKir8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=C8F07ADE0427BA86DC3B9CFE96B39F2C02983359,0.0,-122.330833,"['US', 'Washington', 'King County', 'Times Square']","Times Square, King County",Adzuna::API::Response::Location,American Traveler,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
"Cross Country Nurses is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Saint Louis, Missouri. Job Description & Requirements Specialty: Med Surg / Telemetry Discipline: RN Start Date: 10/05/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Job Summary Medical Surgical with Telemetry (MS Telemetry) registered nurse (RN) position is based in an acute care facility. This assignment involves floating between various units, includin…",2026-09-08T12:57:51Z,Adzuna::API::Response::Job,5875785876,0,"Travel Nurse RN - Med Surg / Telemetry - $2,180 per week",38.6336,113360.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTc4NTg3NiIsInMiOiJvT3RZeEtpcjhSR2xYYjNZS0J5dzlRIn0.W9rOuTBp254JDghf3-s314qgeUvG8_TeLmH4mrpuopk,https://www.adzuna.com/land/ad/5875785876?se=oOtYxKir8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=91AB365A43E5492B3EC3ECA5C4DD85BE7D02CEB9,0.0,-90.2688,"['US', 'Missouri', 'Saint Louis County', 'Manchester']","Manchester, Saint Louis County",Adzuna::API::Response::Location,Cross Country Nurses,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
"Reliable Nurse Staffing is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Wamego, Kansas. Job Description & Requirements Specialty: ED - Emergency Department Discipline: RN Start Date: 10/18/2026 Duration: 12 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Reliable Nurse Staffing Job ID 64994751. Pay package is based on 12 hour shifts and 36.0 hours per week (subject to confirmation) with tax-free stipend amount to be determined. About Re…",2026-09-08T12:57:51Z,Adzuna::API::Response::Job,5875785882,0,"Travel Nurse RN - ED - Emergency Department - $2,142 per week",39.21031,111384.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib090WXhLaXI4UkdsWGIzWUtCeXc5USIsImkiOiI1ODc1Nzg1ODgyIn0.S6bYiIVesE7iVIUFgP2T5ZC4E7_uaOmjKXXMAh5A36A,https://www.adzuna.com/land/ad/5875785882?se=oOtYxKir8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=CE82D511215373DF726AE60F751DCFD9054A2DF6,0.0,-96.30494,"['US', 'Kansas', 'Pottawatomie County', 'Wamego']","Wamego, Pottawatomie County",Adzuna::API::Response::Location,Reliable Nurse Staffing,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
"American Traveler is seeking a travel nurse RN Cardiac Stepdown for a travel nursing job in Indianapolis, Indiana. Job Description & Requirements Specialty: Cardiac Stepdown Discipline: RN Start Date: ASAP Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Assignment Overview Shift: Days, 3x12hrs Hours: 36 hrs/wk Start Date: Jul 5, 2026 Length: 13 weeks Openings: 3 Description American Traveler is hiring an RN for a Cardiothoracic Stepdown position on day shift r…",2026-09-08T12:57:51Z,Adzuna::API::Response::Job,5875785881,0,"Travel Cardiothoracic Stepdown RN - $2,163 per week",39.768333,112476.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib090WXhLaXI4UkdsWGIzWUtCeXc5USIsImkiOiI1ODc1Nzg1ODgxIn0.AQsDcAwJnnn2C6n6Mr59nB5LPTBfT5AweTjxojELpH0,https://www.adzuna.com/land/ad/5875785881?se=oOtYxKir8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=FBC5A86A23175F4A8F2B3FB602F7BCA9A6562DFC,0.0,-86.158056,"['US', 'Indiana', 'Marion County', 'West Indianapolis']","West Indianapolis, Marion County",Adzuna::API::Response::Location,American Traveler,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
"American Traveler is seeking a travel nurse RN CVICU for a travel nursing job in Lexington, Kentucky. Job Description & Requirements Specialty: CVICU Discipline: RN Start Date: 10/06/2026 Duration: 14 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Assignment Overview Shift: Nights, 3x12hrs Hours: 36 hrs/wk Start Date: Oct 6, 2026 Length: 14 weeks Openings: 1 Description American Traveler is hiring an RN for a CVICU position requiring 2 years of CVICU experience and a KY…",2026-09-08T12:57:51Z,Adzuna::API::Response::Job,5875785877,0,"Travel CVICU RN - $2,166 per week",38.05,112632.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTc4NTg3NyIsInMiOiJvT3RZeEtpcjhSR2xYYjNZS0J5dzlRIn0.XAQwUWrVIBcqXM9O1vdyu4G5KtMBFHqKY6yKnO1ANw0,https://www.adzuna.com/land/ad/5875785877?se=oOtYxKir8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=0BE740702D098CF0DC8234B73C0866C3C3627716,0.0,-84.5,"['US', 'Kentucky', 'Fayette County', 'Lexington']","Lexington, Fayette County",Adzuna::API::Response::Location,American Traveler,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
"American Traveler is seeking a travel nurse RN Oncology for a travel nursing job in Boston, Massachusetts. Job Description & Requirements Specialty: Oncology Discipline: RN Start Date: 10/05/2026 Duration: 13 weeks 40 hours per week Shift: 10 hours, days Employment Type: Travel Assignment Overview Shift: Days, 4x10hrs Hours: 40 hrs/wk Start Date: Oct 5, 2026 Length: 13 weeks Openings: 1 Description American Traveler is hiring an experienced Oncology RN with chemotherapy administration skills an…",2026-09-08T12:57:50Z,Adzuna::API::Response::Job,5875785870,0,"Travel Oncology RN - $2,491 per week",42.34,129532.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib090WXhLaXI4UkdsWGIzWUtCeXc5USIsImkiOiI1ODc1Nzg1ODcwIn0.hj7xGxy2bic_tmuAznDz2UNluH813Chfz1XEY-M38nY,https://www.adzuna.com/land/ad/5875785870?se=oOtYxKir8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=60D83A0159950098637CF53303DDB0B04DE0A148,0.0,-71.05,"['US', 'Massachusetts', 'Suffolk County', 'South Boston']","South Boston, Suffolk County",Adzuna::API::Response::Location,American Traveler,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
"THP Healthcare Staffing is seeking a travel nurse RN ICU - Intensive Care Unit for a travel nursing job in Huntington, West Virginia. Job Description & Requirements Specialty: ICU - Intensive Care Unit Discipline: RN Start Date: 09/28/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Our Client is currently seeking RN - ICU positions in Huntington, WV for a 3x12 Days shift. You must have current State Licensure and at least 1 year of recent experience. Requ…",2026-09-08T12:57:50Z,Adzuna::API::Response::Job,5875785873,0,"Travel ICU RN - $2,074 per week",38.41597,107848.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib090WXhLaXI4UkdsWGIzWUtCeXc5USIsImkiOiI1ODc1Nzg1ODczIn0.4fuCUASmybqJ7ObNCAIP2c1iOxVYsGZ6EQHmfEPAxio,https://www.adzuna.com/land/ad/5875785873?se=oOtYxKir8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=189EDF21228E7D6A87CA39BF310D9E4E6E69FA3F,0.0,-82.47563,"['US', 'Ohio', 'Lawrence County', 'Chesapeake']","Chesapeake, Lawrence County",Adzuna::API::Response::Location,THP Healthcare Staffing,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
"American Traveler is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Columbia, Missouri. Job Description & Requirements Specialty: Med Surg / Telemetry Discipline: RN Start Date: 09/28/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Assignment Overview Shift: Nights, 3x12hrs Hours: 36 hrs/wk Start Date: Sep 28, 2026 Length: 13 weeks Openings: 1 Description American Traveler is hiring a Med/Surg RN for a night shift position re…",2026-09-08T12:57:50Z,Adzuna::API::Response::Job,5875785872,0,"Travel Medical Surgical RN - $2,074 per week",38.932251,107848.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTc4NTg3MiIsInMiOiJvT3RZeEtpcjhSR2xYYjNZS0J5dzlRIn0.zsYmujh_smf4H_p_Md0lpUPgWIGix6ssWjs0DI_kHtg,https://www.adzuna.com/land/ad/5875785872?se=oOtYxKir8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=C7F3A30983AC1F68925FE305CE7E158D1EF743CA,0.0,-92.302776,"['US', 'Missouri', 'Boone County', 'Pierpont']","Pierpont, Boone County",Adzuna::API::Response::Location,American Traveler,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
"HCS 247 is seeking a travel nurse RN PACU - Post Anesthesia Care for a travel nursing job in Pomona, California. Job Description & Requirements Specialty: PACU - Post Anesthesia Care Discipline: RN Start Date: 09/22/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Aggressive Compensation Packages Lodging Per-Diem for those who qualify Meals and Incidentals Allowance for those who qualify Travel Expense Allowance for those who qualify Medical Dental and Vis…",2026-09-08T12:57:50Z,Adzuna::API::Response::Job,5875785875,0,"Travel PACU RN - $2,309 per week",34.068163,120068.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib090WXhLaXI4UkdsWGIzWUtCeXc5USIsImkiOiI1ODc1Nzg1ODc1In0.f2gm6GMx1NOEWHQvTfEdQjpj_E3Vnv6dBFu21xYCScw,https://www.adzuna.com/land/ad/5875785875?se=oOtYxKir8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=3D0230AC84910D75103267BA6D2917B08BE4ABD0,0.0,-117.777676,"['US', 'California', 'Los Angeles County', 'Phillips Ranch']","Phillips Ranch, Los Angeles County",Adzuna::API::Response::Location,HCS 247,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
"American Traveler is seeking a travel nurse RN Oncology for a travel nursing job in St. Louis, Missouri. Job Description & Requirements Specialty: Oncology Discipline: RN Start Date: 10/12/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel Assignment Overview Shift: Days, 5x8hrs Hours: 40 hrs/wk Start Date: Oct 12, 2026 Length: 13 weeks Openings: 1 Description American Traveler is seeking an Oncology RN with at least 1 year of experience and port/CVC access s…",2026-09-08T12:57:49Z,Adzuna::API::Response::Job,5875785862,0,"Travel Oncology RN - $2,326 per week",38.688153,120952.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTc4NTg2MiIsInMiOiJvT3RZeEtpcjhSR2xYYjNZS0J5dzlRIn0.3XueVcLoD4IcWq3rF_-l3Fh7vsjX_DXdpwfy7boKIv8,https://www.adzuna.com/land/ad/5875785862?se=oOtYxKir8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=49C56D0EDF8FE8A0DE69867A2343861B11A6DB1D,0.0,-90.447207,"['US', 'Missouri', 'Saint Louis County', 'Creve Coeur']","Creve Coeur, Saint Louis County",Adzuna::API::Response::Location,American Traveler,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
"The Good Life MedStaff is seeking a travel Skilled Nursing Facility (SNF) Occupational Therapist for a travel job in Port Charlotte, Florida. Job Description & Requirements Specialty: Occupational Therapist Discipline: Therapy Start Date: ASAP Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel The Good Life MedStaff Job ID 38050313. Pay package is based on 8 hour shifts and 40.0 hours per week (subject to confirmation) with tax-free stipend amount to be determined…",2026-09-08T12:57:49Z,Adzuna::API::Response::Job,5875785867,0,"Travel Skilled Nursing Facility (SNF) Occupational Therapist - $1,893 per week",26.98224,98436.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTc4NTg2NyIsInMiOiJvT3RZeEtpcjhSR2xYYjNZS0J5dzlRIn0.D2KsF5OSrcwpCtZg5uVPnhz64EyFGaNpLHvv9eZ1LmE,https://www.adzuna.com/land/ad/5875785867?se=oOtYxKir8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=DFAD506A62F3D7CEEB4C29D757418A8A0D0A6566,0.0,-82.14918,"['US', 'Florida', 'Charlotte County', 'Murdock']","Murdock, Charlotte County",Adzuna::API::Response::Location,The Good Life MedStaff,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
"American Traveler is seeking a travel nurse RN Telemetry for a travel nursing job in Jacksonville, Florida. Job Description & Requirements Specialty: Telemetry Discipline: RN Start Date: 10/04/2026 Duration: 15 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Assignment Overview Shift: Nights, 3x12hrs Hours: 36 hrs/wk Start Date: Oct 4, 2026 Length: 15 weeks Openings: 8 Description American Traveler is hiring an RN for a Med/Surg Observation Unit position requiring 1 year…",2026-09-08T12:57:49Z,Adzuna::API::Response::Job,5875785861,0,"Travel Telemetry Observation Unit RN - $1,748 per week",30.3073,90896.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTc4NTg2MSIsInMiOiJvT3RZeEtpcjhSR2xYYjNZS0J5dzlRIn0.OkW81I9mdxK4uNoKSCR6MZV3wjeW1EWLlpwKNR7jbDU,https://www.adzuna.com/land/ad/5875785861?se=oOtYxKir8RGlXb3YKByw9Q&utm_medium=api&utm_source=abfa41a4&v=8B5DDDD5F6CA9F2E8A3F950F34EF266240E6B553,0.0,-81.6331,"['US', 'Florida', 'Duval County', 'Jacksonville']","Jacksonville, Duval County",Adzuna::API::Response::Location,American Traveler,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
