description,longitude,adref,id,redirect_url,salary_max,salary_is_predicted,latitude,created,__CLASS__,salary_min,title,company.__CLASS__,company.display_name,category.__CLASS__,category.tag,category.label,location.area,location.__CLASS__,location.display_name,contract_time,contract_type
"NEW RECRUITMENT AND RETENTION INCENTIVES! IMPORTANT NOTICE: Duty assignments available at the time of offer may include the Southwest Border, including prioritized locations. U.S. Border Patrol determines duty assignments at the time of offer based on operational needs, which may or may not align with candidates' first-choice preferences. Relocation may be required. DON'T FORGET TO CHECK OUT THE INCENTIVES - SEE SALARY SECTION BELOW The U.S. Border Patrol (USBP) offers those interested in a car…",-84.37935,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg3OTcyMiIsInMiOiJ5cE90Rmk0dzhSR3l6Y205TDJVYXZ3In0.yLu_-sQqRxAaATX1vFoGQvuDYvuqeSHPczxApU0OZCg,5689879722,https://www.adzuna.com/land/ad/5689879722?se=ypOtFi4w8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=B84706342C92F78EDAE669796B9240803B455E62,72542.98,1,42.259401,2026-04-04T09:53:58Z,Adzuna::API::Response::Job,72542.98,"Entry-Level Border Patrol Agent - $20,000 Sign-On Bonus",Adzuna::API::Response::Company,United States Customs and Border Protection,Adzuna::API::Response::Category,legal-jobs,Legal Jobs,"['US', 'Michigan', 'Jackson County', 'Jackson']",Adzuna::API::Response::Location,"Jackson, Jackson County",,
"NEW RECRUITMENT AND RETENTION INCENTIVES! IMPORTANT NOTICE: Duty assignments available at the time of offer may include the Southwest Border, including prioritized locations. U.S. Border Patrol determines duty assignments at the time of offer based on operational needs, which may or may not align with candidates' first-choice preferences. Relocation may be required. DON'T FORGET TO CHECK OUT THE INCENTIVES - SEE SALARY SECTION BELOW The U.S. Border Patrol (USBP) offers those interested in a car…",-90.188738,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXBPdEZpNHc4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg5ODc5NzIwIn0.nck2ENnB8m2Z1M6X3Kd12Gky99GOnRejdFe1X5AaXsk,5689879720,https://www.adzuna.com/land/ad/5689879720?se=ypOtFi4w8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=060241D44CA6D7E8BBE512372842079CE241FFB8,76175.2,1,41.844474,2026-04-04T09:53:55Z,Adzuna::API::Response::Job,76175.2,"Experienced Border Patrol Agent, Up to $20,000 Sign-On Bonus",Adzuna::API::Response::Company,United States Customs and Border Protection,Adzuna::API::Response::Category,legal-jobs,Legal Jobs,"['US', 'Iowa', 'Clinton County', 'Clinton']",Adzuna::API::Response::Location,"Clinton, Clinton County",,
"NEW RECRUITMENT AND RETENTION INCENTIVES! IMPORTANT NOTICE: Duty assignments available at the time of offer may include the Southwest Border, including prioritized locations. U.S. Border Patrol determines duty assignments at the time of offer based on operational needs, which may or may not align with candidates' first-choice preferences. Relocation may be required. DON'T FORGET TO CHECK OUT THE INCENTIVES - SEE SALARY SECTION BELOW The U.S. Border Patrol (USBP) offers those interested in a car…",-81.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXBPdEZpNHc4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg5ODc5NzE3In0.6c1sPD45PdZRSzpji0z335PhPZFGqeqvIQWANFXhGSw,5689879717,https://www.adzuna.com/land/ad/5689879717?se=ypOtFi4w8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=C8CCC7F8A26522F60FDE0A3E27DBDED1E7072389,73382.77,1,40.374,2026-04-04T09:53:54Z,Adzuna::API::Response::Job,73382.77,"Experienced Border Patrol Agent, Up to $20,000 Sign-On Bonus",Adzuna::API::Response::Company,United States Customs and Border Protection,Adzuna::API::Response::Category,legal-jobs,Legal Jobs,"['US', 'Ohio', 'Harrison County', 'Jewett']",Adzuna::API::Response::Location,"Jewett, Harrison County",,
"NEW RECRUITMENT AND RETENTION INCENTIVES! IMPORTANT NOTICE: Duty assignments available at the time of offer may include the Southwest Border, including prioritized locations. U.S. Border Patrol determines duty assignments at the time of offer based on operational needs, which may or may not align with candidates' first-choice preferences. Relocation may be required. DON'T FORGET TO CHECK OUT THE INCENTIVES - SEE SALARY SECTION BELOW The U.S. Border Patrol (USBP) offers those interested in a car…",-72.374722,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXBPdEZpNHc4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg5ODc5NzE5In0.TIbFoUJGxzm_uC7eCRsUjBFzwdRoNqEMV-fs-0by41w,5689879719,https://www.adzuna.com/land/ad/5689879719?se=ypOtFi4w8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=47860758553060B8587DEF1A3DB9F68F758BDEF4,73904.24,1,41.732778,2026-04-04T09:53:54Z,Adzuna::API::Response::Job,73904.24,"Entry-Level Border Patrol Agent - $20,000 Sign-On Bonus",Adzuna::API::Response::Company,United States Customs and Border Protection,Adzuna::API::Response::Category,legal-jobs,Legal Jobs,"['US', 'Connecticut', 'Tolland County', 'Andover']",Adzuna::API::Response::Location,"Andover, Tolland County",,
"Job Description Earn at least $3050 driving with Uber when you complete your first 133 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 1…",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXBPdEZpNHc4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg5ODc5NzE4In0.QXTLTvCDFXX3cDpjlaYMONQkMuXoYqgxKK7j2Gsit7w,5689879718,https://www.adzuna.com/land/ad/5689879718?se=ypOtFi4w8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=35F9398DFC4DC911BFDB84B6406BF2D4E4CD20C6,41727.12,1,,2026-04-04T09:53:54Z,Adzuna::API::Response::Job,41727.12,Drive with Uber - Earn at least $3050 in your first 133 trips with Uber.,Adzuna::API::Response::Company,Uber,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,['US'],Adzuna::API::Response::Location,US,,
"NEW RECRUITMENT AND RETENTION INCENTIVES! IMPORTANT NOTICE: Duty assignments available at the time of offer may include the Southwest Border, including prioritized locations. U.S. Border Patrol determines duty assignments at the time of offer based on operational needs, which may or may not align with candidates' first-choice preferences. Relocation may be required. DON'T FORGET TO CHECK OUT THE INCENTIVES - SEE SALARY SECTION BELOW The U.S. Border Patrol (USBP) offers those interested in a car…",-107.904919,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXBPdEZpNHc4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg5ODc5NzE1In0.ceb3F7HLgvrNcsMpRm0-dRbjX2OxdKwRHw-7qShXWuA,5689879715,https://www.adzuna.com/land/ad/5689879715?se=ypOtFi4w8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=E97F0316D91676D35A6A9A1E3E5FF5BBE217918D,75879.38,1,38.420953,2026-04-04T09:53:53Z,Adzuna::API::Response::Job,75879.38,"Border Patrol Agent - Law Enforcement Career, $20,000 Recruitment Incentive",Adzuna::API::Response::Company,United States Customs and Border Protection,Adzuna::API::Response::Category,legal-jobs,Legal Jobs,"['US', 'Colorado', 'Montrose County', 'Montrose']",Adzuna::API::Response::Location,"Montrose, Montrose County",,
"NEW RECRUITMENT AND RETENTION INCENTIVES! IMPORTANT NOTICE: Duty assignments available at the time of offer may include the Southwest Border, including prioritized locations. U.S. Border Patrol determines duty assignments at the time of offer based on operational needs, which may or may not align with candidates' first-choice preferences. Relocation may be required. DON'T FORGET TO CHECK OUT THE INCENTIVES - SEE SALARY SECTION BELOW The U.S. Border Patrol (USBP) offers those interested in a car…",-84.293111,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXBPdEZpNHc4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg5ODc5NzE2In0.Yjt0P3_jteW2ptpWjFsiIxcDVL89DlsIPGkyccOjkuM,5689879716,https://www.adzuna.com/land/ad/5689879716?se=ypOtFi4w8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=3A8F86396A70A049C9E112E9279A3B127085AC2A,80490.36,1,45.354815,2026-04-04T09:53:53Z,Adzuna::API::Response::Job,80490.36,"Border Patrol Agent - Law Enforcement Career, $20,000 Recruitment Incentive",Adzuna::API::Response::Company,United States Customs and Border Protection,Adzuna::API::Response::Category,legal-jobs,Legal Jobs,"['US', 'Michigan', 'Cheboygan County', 'Tower']",Adzuna::API::Response::Location,"Tower, Cheboygan County",,
"NEW RECRUITMENT AND RETENTION INCENTIVES! IMPORTANT NOTICE: Duty assignments available at the time of offer may include the Southwest Border, including prioritized locations. U.S. Border Patrol determines duty assignments at the time of offer based on operational needs, which may or may not align with candidates' first-choice preferences. Relocation may be required. DON'T FORGET TO CHECK OUT THE INCENTIVES - SEE SALARY SECTION BELOW The U.S. Border Patrol (USBP) offers those interested in a car…",-86.966377,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXBPdEZpNHc4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg5ODc5NzExIn0.F5gElovuqYgfGX05RyHvhMvtlDknlNNVeNpfozrWe_E,5689879711,https://www.adzuna.com/land/ad/5689879711?se=ypOtFi4w8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=3F0513E3F6424AA1E4E361AB82C52D56595B125A,78349.98,1,33.638721,2026-04-04T09:53:51Z,Adzuna::API::Response::Job,78349.98,"Experienced Border Patrol Agent - Up to $20,000 Recruitment Incentive",Adzuna::API::Response::Company,United States Customs and Border Protection,Adzuna::API::Response::Category,legal-jobs,Legal Jobs,"['US', 'Alabama', 'Jefferson County', 'Alden']",Adzuna::API::Response::Location,"Alden, Jefferson County",,
"Job Description Earn at least $2195 driving with Uber when you complete your first 172 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 1…",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg3OTcwOSIsInMiOiJ5cE90Rmk0dzhSR3l6Y205TDJVYXZ3In0.JmTl7zoLOHjcHvhjOTAxeuOSNxuX0YWPGHoUpe8ddXQ,5689879709,https://www.adzuna.com/land/ad/5689879709?se=ypOtFi4w8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=28874B259D3EAA4E97FC90DF7405B22D9B59FFFC,31413.14,1,,2026-04-04T09:53:49Z,Adzuna::API::Response::Job,31413.14,Drive with Uber - Earn at least $2195 in your first 172 trips with Uber.,Adzuna::API::Response::Company,Uber,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,['US'],Adzuna::API::Response::Location,US,,
"NEW RECRUITMENT AND RETENTION INCENTIVES! IMPORTANT NOTICE: Duty assignments available at the time of offer may include the Southwest Border, including prioritized locations. U.S. Border Patrol determines duty assignments at the time of offer based on operational needs, which may or may not align with candidates' first-choice preferences. Relocation may be required. DON'T FORGET TO CHECK OUT THE INCENTIVES - SEE SALARY SECTION BELOW The U.S. Border Patrol (USBP) offers those interested in a car…",-69.631712,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg3OTcwNyIsInMiOiJ5cE90Rmk0dzhSR3l6Y205TDJVYXZ3In0.qZApzUKaWtGrTrwxHpFK9uETAM2WwkKM7z1Ggtsn5EQ,5689879707,https://www.adzuna.com/land/ad/5689879707?se=ypOtFi4w8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=3E928D4F921F999F77D8627F5C3630F68BDAB542,75956.35,1,44.552011,2026-04-04T09:53:48Z,Adzuna::API::Response::Job,75956.35,"Border Patrol Agent - Law Enforcement Career, $20,000 Recruitment Incentive",Adzuna::API::Response::Company,United States Customs and Border Protection,Adzuna::API::Response::Category,legal-jobs,Legal Jobs,"['US', 'Maine', 'Kennebec County', 'Waterville']",Adzuna::API::Response::Location,"Waterville, Kennebec County",,
"NEW RECRUITMENT AND RETENTION INCENTIVES! IMPORTANT NOTICE: Duty assignments available at the time of offer may include the Southwest Border, including prioritized locations. U.S. Border Patrol determines duty assignments at the time of offer based on operational needs, which may or may not align with candidates' first-choice preferences. Relocation may be required. DON'T FORGET TO CHECK OUT THE INCENTIVES - SEE SALARY SECTION BELOW The U.S. Border Patrol (USBP) offers those interested in a car…",-75.467142,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXBPdEZpNHc4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg5ODc5NzA0In0.9k_UbzSt9kqd9mJFOekjbB_9I0kGDzj36vhguIx3Wlk,5689879704,https://www.adzuna.com/land/ad/5689879704?se=ypOtFi4w8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=D6B0A15DDB1FCDC0E1B98AC28A4709A817A262B7,67905.45,1,39.57178,2026-04-04T09:53:47Z,Adzuna::API::Response::Job,67905.45,Border Patrol Agent,Adzuna::API::Response::Company,United States Customs and Border Protection,Adzuna::API::Response::Category,legal-jobs,Legal Jobs,"['US', 'New Jersey', 'Salem County', 'Salem']",Adzuna::API::Response::Location,"Salem, Salem County",,
"NEW RECRUITMENT AND RETENTION INCENTIVES! IMPORTANT NOTICE: Duty assignments available at the time of offer may include the Southwest Border, including prioritized locations. U.S. Border Patrol determines duty assignments at the time of offer based on operational needs, which may or may not align with candidates' first-choice preferences. Relocation may be required. DON'T FORGET TO CHECK OUT THE INCENTIVES - SEE SALARY SECTION BELOW The U.S. Border Patrol (USBP) offers those interested in a car…",-98.228113,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg3OTcwMyIsInMiOiJ5cE90Rmk0dzhSR3l6Y205TDJVYXZ3In0.4i4abVjWp6e94ZQgIpvj39oRWtdF-2h-h-RbeOJug5w,5689879703,https://www.adzuna.com/land/ad/5689879703?se=ypOtFi4w8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=22A14ADF44D3586EED9C358BCD5CBF0052F9593A,74222.37,1,38.730565,2026-04-04T09:53:47Z,Adzuna::API::Response::Job,74222.37,"Border Patrol Agent - Law Enforcement Career, $20,000 Recruitment Incentive",Adzuna::API::Response::Company,United States Customs and Border Protection,Adzuna::API::Response::Category,legal-jobs,Legal Jobs,"['US', 'Kansas', 'Ellsworth County', 'Ellsworth']",Adzuna::API::Response::Location,"Ellsworth, Ellsworth County",,
"NEW RECRUITMENT AND RETENTION INCENTIVES! IMPORTANT NOTICE: Duty assignments available at the time of offer may include the Southwest Border, including prioritized locations. U.S. Border Patrol determines duty assignments at the time of offer based on operational needs, which may or may not align with candidates' first-choice preferences. Relocation may be required. DON'T FORGET TO CHECK OUT THE INCENTIVES - SEE SALARY SECTION BELOW The U.S. Border Patrol (USBP) offers those interested in a car…",-79.051413,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXBPdEZpNHc4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg5ODc5NzA1In0.LgvUvktThxe0MzLhK8aNTQJ3cGLsdHZczrcHMubu0eQ,5689879705,https://www.adzuna.com/land/ad/5689879705?se=ypOtFi4w8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=F9F6CAEF2380CC771438994E9B35C637EF0002BC,79643.94,1,37.585141,2026-04-04T09:53:47Z,Adzuna::API::Response::Job,79643.94,"Border Patrol Agent - Law Enforcement Career, $20,000 Recruitment Incentive",Adzuna::API::Response::Company,United States Customs and Border Protection,Adzuna::API::Response::Category,legal-jobs,Legal Jobs,"['US', 'Virginia', 'Amherst County', 'Amherst']",Adzuna::API::Response::Location,"Amherst, Amherst County",,
"NEW RECRUITMENT AND RETENTION INCENTIVES! IMPORTANT NOTICE: Duty assignments available at the time of offer may include the Southwest Border, including prioritized locations. U.S. Border Patrol determines duty assignments at the time of offer based on operational needs, which may or may not align with candidates' first-choice preferences. Relocation may be required. DON'T FORGET TO CHECK OUT THE INCENTIVES - SEE SALARY SECTION BELOW The U.S. Border Patrol (USBP) offers those interested in a car…",-121.638007,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXBPdEZpNHc4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg5ODc5NzAxIn0.EQW4H-CcwxKQRxFsBfOmzkyzqka4KwFaSlSsrkGvPtM,5689879701,https://www.adzuna.com/land/ad/5689879701?se=ypOtFi4w8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=3C7FBA1F29B47D1B576D25573A7E9623A35DCE27,70461.84,1,37.867148,2026-04-04T09:53:45Z,Adzuna::API::Response::Job,70461.84,Border Patrol Agent,Adzuna::API::Response::Company,United States Customs and Border Protection,Adzuna::API::Response::Category,legal-jobs,Legal Jobs,"['US', 'California', 'Contra Costa County', 'Byron']",Adzuna::API::Response::Location,"Byron, Contra Costa County",,
"NEW RECRUITMENT AND RETENTION INCENTIVES! IMPORTANT NOTICE: Duty assignments available at the time of offer may include the Southwest Border, including prioritized locations. U.S. Border Patrol determines duty assignments at the time of offer based on operational needs, which may or may not align with candidates' first-choice preferences. Relocation may be required. DON'T FORGET TO CHECK OUT THE INCENTIVES - SEE SALARY SECTION BELOW The U.S. Border Patrol (USBP) offers those interested in a car…",-84.388372,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg3OTcwMCIsInMiOiJ5cE90Rmk0dzhSR3l6Y205TDJVYXZ3In0.tzUASl1tqwGX2eQkLlM0J5DNz39tuxwUCwckZuLIFVw,5689879700,https://www.adzuna.com/land/ad/5689879700?se=ypOtFi4w8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=0230A7465DE1747FEE09061D5D77A2506620F036,73305.62,1,33.755711,2026-04-04T09:53:43Z,Adzuna::API::Response::Job,73305.62,"Entry-Level Border Patrol Agent - $20,000 Sign-On Bonus",Adzuna::API::Response::Company,United States Customs and Border Protection,Adzuna::API::Response::Category,legal-jobs,Legal Jobs,"['US', 'Georgia', 'Fulton County', 'Atlanta']",Adzuna::API::Response::Location,"Atlanta, Fulton County",,
"NEW RECRUITMENT AND RETENTION INCENTIVES! IMPORTANT NOTICE: Duty assignments available at the time of offer may include the Southwest Border, including prioritized locations. U.S. Border Patrol determines duty assignments at the time of offer based on operational needs, which may or may not align with candidates' first-choice preferences. Relocation may be required. DON'T FORGET TO CHECK OUT THE INCENTIVES - SEE SALARY SECTION BELOW The U.S. Border Patrol (USBP) offers those interested in a car…",-79.145045,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXBPdEZpNHc4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg5ODc5Njk4In0.OQysLx0FKUN6ov_26O0T6MPwVF4PDKpK7xARonO2WLw,5689879698,https://www.adzuna.com/land/ad/5689879698?se=ypOtFi4w8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=34499319768DE06465F37F086A941BF8D8343E5F,76066.31,1,41.843949,2026-04-04T09:53:43Z,Adzuna::API::Response::Job,76066.31,"Border Patrol Agent - Law Enforcement Career, $20,000 Recruitment Incentive",Adzuna::API::Response::Company,United States Customs and Border Protection,Adzuna::API::Response::Category,legal-jobs,Legal Jobs,"['US', 'Pennsylvania', 'Warren County', 'Warren']",Adzuna::API::Response::Location,"Warren, Warren County",,
"Vivian is looking for Travel Speech Language Pathologist Therapys in Seaford, Delaware paying up to $2,915/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and disc…",-75.61098,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXBPdEZpNHc4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg5ODc5NjQ4In0.Ce74AYyWIP0KKDmPnyEmz_ZrZH3D1BcQ4nq42IF0xc8,5689879648,https://www.adzuna.com/land/ad/5689879648?se=ypOtFi4w8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=8488861F77E50D4F56F0AB076D13578BDCB54BF4,151580.0,0,38.63874,2026-04-04T09:53:21Z,Adzuna::API::Response::Job,0.0,"Travel Speech Language Pathologist - Paying up to $2,915/week",Adzuna::API::Response::Company,Vivian Health,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Delaware', 'Sussex County', 'Seaford']",Adzuna::API::Response::Location,"Seaford, Sussex County",,
