contract_type,description,created,latitude,redirect_url,title,salary_min,longitude,__CLASS__,salary_max,salary_is_predicted,contract_time,id,adref,location.area,location.__CLASS__,location.display_name,company.display_name,company.__CLASS__,category.label,category.__CLASS__,category.tag
,"Assured Nursing is seeking a travel nurse RN OR - Operating Room for a travel nursing job in Rochester, New York. Job Description & Requirements Specialty: OR - Operating Room Discipline: RN Start Date: 05/18/2026 Duration: 13 weeks 40 hours per week Shift: 10 hours, evenings Employment Type: Travel Assisting surgeons during surgical procedures by anticipating surgeon needs. Preparing and organizing the operating room, arranging equipment and ordering inventory as needed. Assured Nursing Job ID…",2026-04-24T10:45:28Z,43.1315,https://www.adzuna.com/land/ad/5709415635?se=ylu3lOw_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=890CB3456613E2469C1CABB633BD7AA791DC508E,"Travel Operating Room Registered Nurse - $2,404 per week",0.0,-77.6085,Adzuna::API::Response::Job,125008.0,0,,5709415635,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieWx1M2xPd184Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzA5NDE1NjM1In0.pG_p0pPTCuOu1J_my9L8j6YxDDscuzKmFxp8lJZoR-w,"['US', 'New York', 'Monroe County', 'Loehmanns Plaza']",Adzuna::API::Response::Location,"Loehmanns Plaza, Monroe County",Assured Nursing,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"ALOIS Healthcare is seeking a travel nurse RN Labor and Delivery for a travel nursing job in Seattle, Washington. Job Description & Requirements Specialty: Labor and Delivery Discipline: RN Start Date: 05/18/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel A labor and delivery nurse works with mothers during the final stages of pregnancy helping with birthing, monitoring the mother's vital signs, and becoming astute in signs and symptoms of possible comp…",2026-04-24T10:45:28Z,47.606389,https://www.adzuna.com/land/ad/5709415636?se=ylu3lOw_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=C3A909A283F72FB567F497C2A8A1352B15DB0A6E,"Travel Nurse RN - Labor and Delivery - $2,462 per week",0.0,-122.330833,Adzuna::API::Response::Job,128024.0,0,,5709415636,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTQxNTYzNiIsInMiOiJ5bHUzbE93XzhSRzYwcF9mVVNkWWxBIn0._7qzmLpKi-QyPqe8RLI_6TPtWAxQQYc9OYzdvDK1eCI,"['US', 'Washington', 'King County', 'Times Square']",Adzuna::API::Response::Location,"Times Square, King County",ALOIS Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"ALOIS Healthcare is seeking a travel Physical Therapist for a travel job in Orange, California. Job Description & Requirements Specialty: Physical Therapist Discipline: Therapy Start Date: 05/19/2026 Duration: 13 weeks 40 hours per week Shift: 10 hours, days Employment Type: Travel The responsibilities of a physical therapist include: Diagnosing movement dysfunction and developing a treatment plan. Teaching patients how to properly use therapeutic exercise techniques. Providing stimulation or m…",2026-04-24T10:45:26Z,33.8053,https://www.adzuna.com/land/ad/5709415633?se=ylu3lOw_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=C4E645430965E1C5B62D0D442F36B2BCB017CA9C,"Travel Physical Therapist - $2,158 per week",0.0,-117.8348,Adzuna::API::Response::Job,112216.0,0,,5709415633,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieWx1M2xPd184Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzA5NDE1NjMzIn0.nTuR2TsNk0ZW8TDWStX1xbxqtszPfFGeQQGHRCcUuu8,"['US', 'California', 'Orange County', 'Villa Park']",Adzuna::API::Response::Location,"Villa Park, Orange County",ALOIS Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Healthcare Support is seeking a travel nurse RN CVOR for a travel nursing job in Everett, Washington. Job Description & Requirements Specialty: CVOR Discipline: RN Start Date: 05/18/2026 Duration: 13 weeks 40 hours per week Shift: 10 hours Employment Type: Travel Healthcare Support Job ID 501150. Pay package is based on 10 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: rn or - cardiovascular (cvor) About Healthcare Su…",2026-04-24T10:45:26Z,47.945169,https://www.adzuna.com/land/ad/5709415634?se=ylu3lOw_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=3C844460566541C918217B7ADF2D8D76B2108522,"Travel CVOR Registered Nurse - $2,634 per week",0.0,-122.226972,Adzuna::API::Response::Job,136968.0,0,,5709415634,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieWx1M2xPd184Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzA5NDE1NjM0In0.MnWeDHDumbM9hbGr90btVSzXVniwtoA9SUtxqFCjf08,"['US', 'Washington', 'Snohomish County', 'Pinehurst']",Adzuna::API::Response::Location,"Pinehurst, Snohomish County",Healthcare Support,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Supplemental Health Care is seeking a travel nurse RN PCU - Progressive Care Unit for a travel nursing job in Tucson, Arizona. Job Description & Requirements Specialty: PCU - Progressive Care Unit Discipline: RN Start Date: ASAP Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Job Description: Supplemental Health Care is hiring Progressive/step-down/transitional Care Unit Registered Nurses for travel-only contracts at a partnering hospital in Tucson, Arizona. W…",2026-04-24T10:45:22Z,32.312638,https://www.adzuna.com/land/ad/5709415629?se=ylu3lOw_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=7613C63ECF0F8016EADF718BB2FDEBB9974CA2C4,"Travel Progressive Care Unit Registered Nurse - $2,249 per week",0.0,-110.918927,Adzuna::API::Response::Job,116948.0,0,,5709415629,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTQxNTYyOSIsInMiOiJ5bHUzbE93XzhSRzYwcF9mVVNkWWxBIn0.B11dS6KP-0boUirVrQrSLqWNo61LtteY2kpFk1OBmqk,"['US', 'Arizona', 'Pima County', 'Little Tucson']",Adzuna::API::Response::Location,"Little Tucson, Pima County",Supplemental Health Care,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"LanceSoft is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Germantown, Tennessee. Job Description & Requirements Specialty: Med Surg / Telemetry Discipline: RN Start Date: 05/17/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel 2 years recent MS/Tele experience At least 1 completed travel assignment (mandatory) Active RN license (Compact or TN) BLS  NIHSS Telemetry experience About LanceSoft Established in 2000, LanceSoft is a C…",2026-04-24T10:45:22Z,35.0727,https://www.adzuna.com/land/ad/5709415628?se=ylu3lOw_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=6C2D7B16CAA69A9D467293C433CD5D7FE3D086A3,"Travel Nurse RN - Med Surg / Telemetry - $2,300 per week",0.0,-89.9025,Adzuna::API::Response::Job,119600.0,0,,5709415628,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieWx1M2xPd184Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzA5NDE1NjI4In0.CRHuHB20tX4RbMTmq6ofpKcEBITp5phv4k_Tn5UYkBA,"['US', 'Tennessee', 'Shelby County', 'Hickory Hill']",Adzuna::API::Response::Location,"Hickory Hill, Shelby County",LanceSoft,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"ISC Healthcare is seeking a travel nurse RN OR - Operating Room for a travel nursing job in Pontiac, Michigan. Job Description & Requirements Specialty: OR - Operating Room Discipline: RN Start Date: 05/04/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel ISC Healthcare Job ID 18190165. Pay package is based on 12 hour shifts and 36.0 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: RN:OR,19:00:00-07…",2026-04-24T10:45:22Z,42.670356,https://www.adzuna.com/land/ad/5709415624?se=ylu3lOw_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=E8CCB9B00A5BFC0133E3D26E7783F4C5927A8C53,"Travel Operating Room Circulator RN - $2,298 per week",0.0,-83.291458,Adzuna::API::Response::Job,119496.0,0,,5709415624,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTQxNTYyNCIsInMiOiJ5bHUzbE93XzhSRzYwcF9mVVNkWWxBIn0.J-dI7QQgJMB0jWLslRiPtMv_-OmivUaLNZFhi6YmkCg,"['US', 'Michigan', 'Oakland County', 'Pontiac']",Adzuna::API::Response::Location,"Pontiac, Oakland County",ISC Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Stability Healthcare is seeking a local contract nurse RN ICU - Intensive Care Unit for a local contract nursing job in Lake Havasu City, Arizona. Job Description & Requirements Specialty: ICU - Intensive Care Unit Discipline: RN Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Local Contract Stability Healthcare is looking for a ICU RN contract position in Lake Havasu City, AZ. Intensive Care Unit (ICU) Nurses treat acutely ill patients with life-threatening conditio…",2026-04-24T10:45:22Z,34.502866,https://www.adzuna.com/land/ad/5709415622?se=ylu3lOw_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=66A9BCEEE84E6EE9252E31E27FB3C1B5C8AFC69E,Local Contract ICU Registered Nurse - $55 per hour,0.0,-114.314272,Adzuna::API::Response::Job,114400.0,0,,5709415622,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieWx1M2xPd184Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzA5NDE1NjIyIn0.xqK_fCyTQubUY0rIhun0K08zSzhuS743SS_wfHnlcNo,"['US', 'Arizona', 'Mohave County', 'Lake Havasu City']",Adzuna::API::Response::Location,"Lake Havasu City, Mohave County",Stability Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Stability Healthcare is seeking a local contract nurse RN Med Surg for a local contract nursing job in Santa Fe, New Mexico. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: 05/25/2026 Duration: 13 weeks 40 hours per week Shift: 10 hours, days Employment Type: Local Contract Stability Healthcare is looking for a OR RN contract position in Santa Fe, NM. Also known as perioperative nurses, operating room (OR) nurses provide care for patients before, during, and after …",2026-04-24T10:45:22Z,35.68259,https://www.adzuna.com/land/ad/5709415621?se=ylu3lOw_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=739F7E154939F540B547CC2BBAD3F0B4B2C23175,Local Contract Registered Nurse - $57 per hour,0.0,-105.93968,Adzuna::API::Response::Job,118560.0,0,,5709415621,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTQxNTYyMSIsInMiOiJ5bHUzbE93XzhSRzYwcF9mVVNkWWxBIn0.KP0Z0xTTeentjT1YsOZWUkdyB_MEre5d9U0etOWtf_Q,"['US', 'New Mexico', 'Santa Fe County', 'La Cienga']",Adzuna::API::Response::Location,"La Cienga, Santa Fe County",Stability Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Stability Healthcare is seeking a local contract nurse RN CVICU for a local contract nursing job in Tuscaloosa, Alabama. Job Description & Requirements Specialty: CVICU Discipline: RN Start Date: 05/26/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Local Contract Stability Healthcare is looking for a ICU RN contract position in Tuscaloosa, AL. Intensive Care Unit (ICU) Nurses treat acutely ill patients with life-threatening conditions, in settings requiring c…",2026-04-24T10:45:22Z,33.169073,https://www.adzuna.com/land/ad/5709415627?se=ylu3lOw_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=B32FA9CE35F78931FBCBE33EC6A7EF0C998DA6B6,Local Contract Cardiac Surgical ICU/Stepdown RN - $49 per hour,0.0,-87.63838,Adzuna::API::Response::Job,101920.0,0,,5709415627,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTQxNTYyNyIsInMiOiJ5bHUzbE93XzhSRzYwcF9mVVNkWWxBIn0.qhSI1hRsp9Qa3C1xxDRiI51YFDS7ctlLgk1QUQz3qMc,"['US', 'Alabama', 'Tuscaloosa County', 'Tuscaloosa']",Adzuna::API::Response::Location,"Tuscaloosa, Tuscaloosa County",Stability Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Care Team Solutions is seeking a travel CT Technologist for a travel job in Bloomington, Indiana. Job Description & Requirements Specialty: CT Technologist Discipline: Allied Health Professional Start Date: 06/02/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours Employment Type: Travel Registered Nurse must have 2 years of recent experience in particular specialty Details: Must Have 2 Years of recent Computed Tomography experience. Specialty: Computed Tomography Discipline: Radiation Tec…",2026-04-24T10:45:22Z,39.135026,https://www.adzuna.com/land/ad/5709415626?se=ylu3lOw_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=E7D786F71852B6534C1F82D52A61970DEC1E4651,"Travel CT Technologist - $2,764 per week",0.0,-86.506274,Adzuna::API::Response::Job,143728.0,0,,5709415626,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieWx1M2xPd184Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzA5NDE1NjI2In0.KbNBrBJUxAP5mtCP-Co5lwyOWMuKvAzKtwwV4uF8occ,"['US', 'Indiana', 'Monroe County', 'Clear Creek']",Adzuna::API::Response::Location,"Clear Creek, Monroe County",Care Team Solutions,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Stability Healthcare is seeking a local contract nurse RN OR - Operating Room for a local contract nursing job in Oklahoma City, Oklahoma. Job Description & Requirements Specialty: OR - Operating Room Discipline: RN Start Date: 05/26/2026 Duration: 12 weeks 40 hours per week Shift: 10 hours, nights Employment Type: Local Contract Stability Healthcare is looking for a OR RN contract position in Oklahoma City, OK. Also known as perioperative nurses, operating room (OR) nurses provide care for pat…",2026-04-24T10:45:22Z,35.54388,https://www.adzuna.com/land/ad/5709415623?se=ylu3lOw_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=7B7BD232537A2010B6D434D026DEF3FC6DE9072B,Local Contract Operating Room Registered Nurse - $52 per hour,0.0,-97.5561,Adzuna::API::Response::Job,108160.0,0,,5709415623,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTQxNTYyMyIsInMiOiJ5bHUzbE93XzhSRzYwcF9mVVNkWWxBIn0.VmXk7vxkLDUwGaEbidHaDbWAtb9YkKmDTXThIvl0CYM,"['US', 'Oklahoma', 'Oklahoma County', 'Nichols Hills']",Adzuna::API::Response::Location,"Nichols Hills, Oklahoma County",Stability Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Stability Healthcare is seeking a local contract nurse RN OR - Operating Room for a local contract nursing job in Atlanta, Georgia. Job Description & Requirements Specialty: OR - Operating Room Discipline: RN Start Date: 05/18/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Local Contract Stability Healthcare is looking for a OR RN contract position in Atlanta, GA. Also known as perioperative nurses, operating room (OR) nurses provide care for patients before, d…",2026-04-24T10:45:22Z,33.7487,https://www.adzuna.com/land/ad/5709415625?se=ylu3lOw_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=F179E91DDAC8EEBE75DD5BD841FECEE1935EDF53,Local Contract Operating Room RN - $53 per hour,0.0,-84.3879,Adzuna::API::Response::Job,110240.0,0,,5709415625,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTQxNTYyNSIsInMiOiJ5bHUzbE93XzhSRzYwcF9mVVNkWWxBIn0.uC9nCouVCMarF_uwFBGQG2Z-5d91DrpWGit4EvTEdf8,"['US', 'Georgia', 'DeKalb County', 'Northlake']",Adzuna::API::Response::Location,"Northlake, DeKalb County",Stability Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Stability Healthcare is seeking a local contract nurse RN NICU - Neonatal Intensive Care for a local contract nursing job in Salinas, California. Job Description & Requirements Specialty: NICU - Neonatal Intensive Care Discipline: RN Duration: 5 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Local Contract Stability Healthcare is looking for a NICU RN contract position in Salinas, CA. NICU nurses provide care for newborns needing close monitoring due to premature birth, defect…",2026-04-24T10:45:22Z,36.6963,https://www.adzuna.com/land/ad/5709415619?se=ylu3lOw_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=B6DB1B3827D88A3D4A93004494FF7AA545382B88,Local Contract NICU Registered Nurse - $66 per hour,0.0,-121.6689,Adzuna::API::Response::Job,137280.0,0,,5709415619,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTQxNTYxOSIsInMiOiJ5bHUzbE93XzhSRzYwcF9mVVNkWWxBIn0.MTNL_1UzV8l85bc3nhdy0gpT6wHFnPStkbaiUf2g4FY,"['US', 'California', 'Monterey County', 'Salinas']",Adzuna::API::Response::Location,"Salinas, Monterey County",Stability Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Stability Healthcare is seeking a local contract nurse RN OR - Operating Room for a local contract nursing job in Santa Fe, New Mexico. Job Description & Requirements Specialty: OR - Operating Room Discipline: RN Start Date: 05/18/2026 Duration: 13 weeks 40 hours per week Shift: 10 hours, days Employment Type: Local Contract Stability Healthcare is looking for a OR RN contract position in Santa Fe, NM. Also known as perioperative nurses, operating room (OR) nurses provide care for patients befo…",2026-04-24T10:45:22Z,35.68259,https://www.adzuna.com/land/ad/5709415620?se=ylu3lOw_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=3EFFE290388B6D43AEDB929ACC1050C2F928F48D,Local Contract Nurse RN - OR - Operating Room - $57 per hour,0.0,-105.93968,Adzuna::API::Response::Job,118560.0,0,,5709415620,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTQxNTYyMCIsInMiOiJ5bHUzbE93XzhSRzYwcF9mVVNkWWxBIn0.R_hPmrDGlz3LB2ynzcwgvpLCJNw-2vvUKwTS2JYizhQ,"['US', 'New Mexico', 'Santa Fe County', 'La Cienga']",Adzuna::API::Response::Location,"La Cienga, Santa Fe County",Stability Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Supplemental Health Care is seeking a travel nurse RN Case Management for a travel nursing job in Asheville, North Carolina. Job Description & Requirements Specialty: Case Management Discipline: RN Start Date: ASAP Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel Job Description: Supplemental Health Care is connecting Case Management Registered Nurses with top-tier hospital contracts in Asheville, North Carolina. Travel or stay local, either way, we’ll guide you…",2026-04-24T10:45:22Z,35.6,https://www.adzuna.com/land/ad/5709415630?se=ylu3lOw_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=CAB66F3CC4F9A07AAC39D1B4666BBEF7A80D3D74,"Travel RN Case Manager - $2,220 per week",0.0,-82.55,Adzuna::API::Response::Job,115440.0,0,,5709415630,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieWx1M2xPd184Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzA5NDE1NjMwIn0.8foUDwA94vYDxiPPBZeARH9DkVtSMedc9b2jMZ8PVF4,"['US', 'North Carolina', 'Buncombe County', 'Asheville']",Adzuna::API::Response::Location,"Asheville, Buncombe County",Supplemental Health Care,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
