description,latitude,created,redirect_url,__CLASS__,longitude,adref,salary_min,salary_is_predicted,id,salary_max,title,location.area,location.__CLASS__,location.display_name,company.__CLASS__,company.display_name,category.__CLASS__,category.label,category.tag,contract_time,contract_type
"UniFirst is seeking an Outside Sales Representative to drive new business growth within our Uniform Rental & Facility Services division. In this field-based role, you will prospect and qualify industrial and commercial accounts, conduct needs analyses, present tailored uniform and facility service programs, and close new agreements. You’ll manage the full sales cycle—from lead generation and territory planning to contract negotiation and onboarding—while partnering closely with service and oper…",38.95398,2026-07-12T10:16:40Z,https://www.adzuna.com/land/ad/5797979146?se=8L7GCv998RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=59033E5110CF06260B2284B23CCF6439980AD5F4,Adzuna::API::Response::Job,-76.89678,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk3OTE0NiIsInMiOiI4TDdHQ3Y5OThSRzZKUDBuR2hmTFZnIn0.8KdWrjEyr_ERA_YfWhXRTNWGHT32iKBR2TTQoSb5TJ4,75000.0,0,5797979146,105000.0,Residential Outside Sales Representative,"['US', 'Maryland', ""Prince George's County"", 'Landover Hills']",Adzuna::API::Response::Location,"Landover Hills, Prince George's County",Adzuna::API::Response::Company,UniFirst,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,,
"Department Supervisors lead, train, coach and develop associates in each department to ensure customers receive excellent service and can easily find the merchandise they need. In addition, they provide valuable input into operational and merchandising decisions to the Store Management Team and Operations Team. Department Supervisors have strong product and operational knowledge. Specific store departments may include Building Materials, Decor, Electrical, Flooring, Gardening, Hardware, Kitchen…",26.456964,2026-07-12T10:16:04Z,https://www.adzuna.com/land/ad/5797979116?se=8L7GCv998RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=890E27D22F3B050359BC40181E6710901178127D,Adzuna::API::Response::Job,-80.081429,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk3OTExNiIsInMiOiI4TDdHQ3Y5OThSRzZKUDBuR2hmTFZnIn0.rzRAtXpbQASda9bTaLZ2FB6HpRKmkb4cBoFPXCfuJzU,62742.71,1,5797979116,62742.71,Department Supervisor,"['US', 'Florida', 'Palm Beach County', 'Delray Beach']",Adzuna::API::Response::Location,"Delray Beach, Palm Beach County",Adzuna::API::Response::Company,Home Depot,Adzuna::API::Response::Category,Retail Jobs,retail-jobs,,
"Description Create an outstanding customer experience through exceptional service. Establish and maintain a safe and clean environment that encourages our customers to return. Assist the department manager in reaching sales and profit goals established for the department and monitor all established quality assurance standards. Embrace the Customer 1st strategy and encourage associates to deliver excellent customer service. Demonstrate the company's core values of respect, honesty, integrity, di…",61.318579,2026-07-12T10:15:32Z,https://www.adzuna.com/details/5797979091?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-149.535527,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEw3R0N2OTk4Ukc2SlAwbkdoZkxWZyIsImkiOiI1Nzk3OTc5MDkxIn0.-bd4NYNP00tQqFdJMx70Q8EjRh4htX7-ePh5ZrKjG_g,31241.32,1,5797979091,31241.32,Bakery/Deli Clerk,"['US', 'Alaska', 'Anchorage', 'Eagle River']",Adzuna::API::Response::Location,"Eagle River, Anchorage",Adzuna::API::Response::Company,Kroger,Adzuna::API::Response::Category,Hospitality & Catering Jobs,hospitality-catering-jobs,part_time,
"ESSENTIAL FUNCTIONS Observes all safety rules and regulations and meets all safety program requirements. Maintains work area in a clean, orderly, and safe condition per the housekeeping policy. Receives daily communication from the Blacksmith Production Manager (verbal/electronic) Utilizes an overhead crane and various below hook lifting devices as appropriate for the part being handled to load and unload trucks and/or railcars and for other material movements. Operates crane and mobile equipme…",40.989542,2026-07-12T10:15:13Z,https://www.adzuna.com/details/5797979071?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-80.321176,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEw3R0N2OTk4Ukc2SlAwbkdoZkxWZyIsImkiOiI1Nzk3OTc5MDcxIn0.tCqsSHRTYQ3reVSF8nqbZ7AQrY4OSk1o2sMRZTGk59A,70721.23,1,5797979071,70721.23,Multi-Skilled Operator - NAF,"['US', 'Pennsylvania', 'Lawrence County', 'New Castle']",Adzuna::API::Response::Location,"New Castle, Lawrence County",Adzuna::API::Response::Company,All ELLWOOD Groups,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,full_time,
"Supplemental Health Care is seeking a travel nurse RN Women's Services for a travel nursing job in Lander, Wyoming. Job Description & Requirements Specialty: Women's Services Discipline: RN Start Date: ASAP Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Job Description: Supplemental Health Care is connecting Women's Health Registered Nurses with top-tier hospital contracts in Lander, Wyoming. Travel or stay local, either way, we’ll guide you to an opportuni…",42.855875,2026-07-12T10:14:47Z,https://www.adzuna.com/land/ad/5797979047?se=8L7GCv998RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=59835BB3B03C80EF2B9DDD295BAD8EF8F0DC6ECA,Adzuna::API::Response::Job,-108.738499,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEw3R0N2OTk4Ukc2SlAwbkdoZkxWZyIsImkiOiI1Nzk3OTc5MDQ3In0.tGCFZ_pKEksTZ8aMPzPRA44x8gdJjsG4tiQ1v5odRT0,0.0,0,5797979047,121888.0,"Travel Women's Health RN - $2,344 per week","['US', 'Wyoming', 'Fremont County', 'Lander']",Adzuna::API::Response::Location,"Lander, Fremont County",Adzuna::API::Response::Company,Supplemental Health Care,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
"Vivian is looking for Travel Physical Therapy Assistant Therapys in Savoy, Illinois paying up to $1,671/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discove…",40.065596,2026-07-12T10:14:46Z,https://www.adzuna.com/land/ad/5797979044?se=8L7GCv998RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=71C9308B8D4018734AC524A3E2DBE1DEF3CC5E42,Adzuna::API::Response::Job,-88.251975,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk3OTA0NCIsInMiOiI4TDdHQ3Y5OThSRzZKUDBuR2hmTFZnIn0.zuhmgvoUiSWlXC8jDcVVtsv-4A5xig9O8q2lvrn8jQQ,0.0,0,5797979044,86892.0,"Travel Physical Therapy Assistant - Paying up to $1,671/week","['US', 'Illinois', 'Champaign County', 'Savoy']",Adzuna::API::Response::Location,"Savoy, Champaign County",Adzuna::API::Response::Company,Vivian Health,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
"Vivian is looking for Travel Certified Occupational Therapy Assistant Therapys in Danville, California paying up to $1,839/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location…",37.80966,2026-07-12T10:14:46Z,https://www.adzuna.com/land/ad/5797979045?se=8L7GCv998RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=B231BD3C81525FD79C062C2D8BD142B55FB67B8F,Adzuna::API::Response::Job,-121.93962,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEw3R0N2OTk4Ukc2SlAwbkdoZkxWZyIsImkiOiI1Nzk3OTc5MDQ1In0.1uQ1UFvnE0pyBYYTrtwPDSKfBobnCCo0rtQtezywUEI,0.0,0,5797979045,95628.0,"Travel Certified Occupational Therapy Assistant - Paying up to $1,839/week","['US', 'California', 'Contra Costa County', 'Blackhawk']",Adzuna::API::Response::Location,"Blackhawk, Contra Costa County",Adzuna::API::Response::Company,Vivian Health,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
"Supplemental Health Care is seeking a travel nurse RN Labor and Delivery for a travel nursing job in Hazard, Kentucky. Job Description & Requirements Specialty: Labor and Delivery Discipline: RN Start Date: ASAP Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Job Description: Step into a role where your Labor & Delivery skills make an immediate impact. Supplemental Health Care is connecting L&D RNs with standout hospital partners in Hazard, Kentucky. Whether…",37.2776,2026-07-12T10:14:45Z,https://www.adzuna.com/land/ad/5797979041?se=8L7GCv998RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=DB970C090FB68A0A90EC29E7BC5B95AAAEA52D8B,Adzuna::API::Response::Job,-83.2549,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk3OTA0MSIsInMiOiI4TDdHQ3Y5OThSRzZKUDBuR2hmTFZnIn0.wUpQ4uBwH2ajJvOjh-xknJQSLQZd-PDEe-ju8q2DH1M,0.0,0,5797979041,109720.0,"Travel Labor and Delivery RN - $2,110 per week","['US', 'Kentucky', 'Perry County', 'Typo']",Adzuna::API::Response::Location,"Typo, Perry County",Adzuna::API::Response::Company,Supplemental Health Care,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
"Supplemental Health Care is seeking a travel nurse RN Labor and Delivery for a travel nursing job in Hazard, Kentucky. Job Description & Requirements Specialty: Labor and Delivery Discipline: RN Start Date: ASAP Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Job Description: Step into a role where your Labor & Delivery skills make an immediate impact. Supplemental Health Care is connecting L&D RNs with standout hospital partners in Hazard, Kentucky. Whether y…",37.2776,2026-07-12T10:14:45Z,https://www.adzuna.com/land/ad/5797979042?se=8L7GCv998RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=43FD1F6B268486A9BE1836CC3DB5BFE14CD91C80,Adzuna::API::Response::Job,-83.2549,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEw3R0N2OTk4Ukc2SlAwbkdoZkxWZyIsImkiOiI1Nzk3OTc5MDQyIn0.9Mq8Q2Cmkb6u8S6xhbOuOEfG0s3jBaTysB3HqhTKXpE,0.0,0,5797979042,109720.0,"Travel Nurse RN - Labor and Delivery - $2,110 per week","['US', 'Kentucky', 'Perry County', 'Typo']",Adzuna::API::Response::Location,"Typo, Perry County",Adzuna::API::Response::Company,Supplemental Health Care,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
"Vivian is looking for Travel Physical Therapy Assistant Therapys in Foxboro, Wisconsin paying up to $1,575/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and disc…",46.484408,2026-07-12T10:14:44Z,https://www.adzuna.com/land/ad/5797979038?se=8L7GCv998RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=75D151F208233F59666D8B550CD6E9E319707A12,Adzuna::API::Response::Job,-92.187065,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEw3R0N2OTk4Ukc2SlAwbkdoZkxWZyIsImkiOiI1Nzk3OTc5MDM4In0.DWXU_T8wrfvqef7jaK92WW9IsFOekBy2rVUEMSKpWUo,0.0,0,5797979038,81900.0,"Travel Physical Therapy Assistant - Paying up to $1,575/week","['US', 'Wisconsin', 'Douglas County', 'Oliver']",Adzuna::API::Response::Location,"Oliver, Douglas County",Adzuna::API::Response::Company,Vivian Health,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
"Overview Break Time Store Managers oversee the performance of an assigned Break Time Convenience Store. Responsibilities include recruiting, hiring, training and evaluating employees and a keen focus on customer service and store sales. Store Managers are energetic leaders who believe it only takes a moment to make your day better. MFA Petroleum Company is an Equal Opportunity/Drug-Free Employer. Responsibilities Working with customers— Provide excellent customer service by engaging with custom…",38.966,2026-07-12T10:14:36Z,https://www.adzuna.com/details/5797979026?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-93.4247,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk3OTAyNiIsInMiOiI4TDdHQ3Y5OThSRzZKUDBuR2hmTFZnIn0.wMJ6WePEn-O6v61YM_Jl1YbmV8j1FLm-bsh_4Xr2RYY,59059.32,1,5797979026,59059.32,Store Manager,"['US', 'Missouri', 'Saline County', 'Sweet Springs']",Adzuna::API::Response::Location,"Sweet Springs, Saline County",Adzuna::API::Response::Company,Break Time,Adzuna::API::Response::Category,Retail Jobs,retail-jobs,,
"Supplemental Health Care is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Manchester, Connecticut. Job Description & Requirements Specialty: ED - Emergency Department Discipline: RN Start Date: ASAP Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Job Description: Looking for your next ER contract? Supplemental Health Care is hiring Emergency Room RNs for hospital assignments in Manchester, Connecticut. Whether you want to st…",41.777255,2026-07-12T10:11:10Z,https://www.adzuna.com/land/ad/5797978973?se=8L7GCv998RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=492E40BF4078384C7AEE413359A6CE363F83AD1E,Adzuna::API::Response::Job,-72.524908,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEw3R0N2OTk4Ukc2SlAwbkdoZkxWZyIsImkiOiI1Nzk3OTc4OTczIn0.M4Sxo4A8ux3i70RlLeLZm0_JHIUOR8Kri2YN19g-Lg8,0.0,0,5797978973,99684.0,"Travel Emergency Room Registered Nurse - $1,917 per week","['US', 'Connecticut', 'Hartford County', 'Manchester']",Adzuna::API::Response::Location,"Manchester, Hartford County",Adzuna::API::Response::Company,Supplemental Health Care,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
"Supplemental Health Care is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Wichita, Kansas. Job Description & Requirements Specialty: ED - Emergency Department Discipline: RN Start Date: ASAP Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Job Description: Looking for your next ER contract? Supplemental Health Care is hiring Emergency Room RNs for hospital assignments in Wichita, Kansas. Whether you want to stay close to home…",37.640644,2026-07-12T10:11:09Z,https://www.adzuna.com/land/ad/5797978972?se=8L7GCv998RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=27666FA7D66B8229A77370293E99187F96A1FE6B,Adzuna::API::Response::Job,-97.166562,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk3ODk3MiIsInMiOiI4TDdHQ3Y5OThSRzZKUDBuR2hmTFZnIn0.aSJqUslLMS-4-aUhUAeW3Fa4IZZJ6Gyy2II9sKe51Rs,0.0,0,5797978972,97500.0,"Travel Nurse RN - ED - Emergency Department - $1,875 per week","['US', 'Kansas', 'Butler County', 'Andover']",Adzuna::API::Response::Location,"Andover, Butler County",Adzuna::API::Response::Company,Supplemental Health Care,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
"Supplemental Health Care is seeking a School Services School Physical Therapist for a local contract job in Wappingers Falls, New York. Job Description & Requirements Specialty: Physical Therapist Discipline: School Services Start Date: ASAP Duration: 13 weeks 35 hours per week Shift: 7 hours, days Employment Type: Local Contract Job Description: Supplemental Health Care is working with a school district in Wappingers Falls, New York to hire Physical Therapists. For more than 40 years, we've sp…",41.59074,2026-07-12T10:11:09Z,https://www.adzuna.com/land/ad/5797978970?se=8L7GCv998RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=8743C024F02E5CF2EE8BF5CC38A0BD8026490657,Adzuna::API::Response::Job,-73.88112,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk3ODk3MCIsInMiOiI4TDdHQ3Y5OThSRzZKUDBuR2hmTFZnIn0.rNl7d5V_ELbpcBI7LkS7SNshbz7q-NXwEN_d42yr8xk,0.0,0,5797978970,91520.0,School Services - School Physical Therapist - $44 per hour,"['US', 'New York', 'Dutchess County', 'Wappingers Falls']",Adzuna::API::Response::Location,"Wappingers Falls, Dutchess County",Adzuna::API::Response::Company,Supplemental Health Care,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
"Lucid Staffing Solutions is seeking a travel nurse RN Pediatrics PACU - Post Anesthetic Care for a travel nursing job in Austin, Texas. Job Description & Requirements Specialty: Pediatrics PACU - Post Anesthetic Care Discipline: RN Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel Job Description Position: Travel Registered Nurse (RN) with experience in PACU Location: Austin, Texas Shift: 8hr Day Weekly Gross: $2214.40 Lucid Staffing Solutions was created by form…",30.320233,2026-07-12T10:11:06Z,https://www.adzuna.com/land/ad/5797978965?se=8L7GCv998RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=11A63A7ED35D8E35B1BD1365A3EF01344DC2F8F1,Adzuna::API::Response::Job,-97.865683,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk3ODk2NSIsInMiOiI4TDdHQ3Y5OThSRzZKUDBuR2hmTFZnIn0.G9Leajx03j9V_4qfHhWKlNcaGVTJbl112U7OHRfG-D4,0.0,0,5797978965,115128.0,"Travel Pediatric PACU/Pre-Op RN - $2,214 per week","['US', 'Texas', 'Travis County', 'Bee Cave']",Adzuna::API::Response::Location,"Bee Cave, Travis County",Adzuna::API::Response::Company,Lucid Staffing Solutions,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
"Supplemental Health Care is seeking a travel Radiation Therapist for a travel job in Billings, Montana. Job Description & Requirements Specialty: Radiation Therapist Discipline: Allied Health Professional Start Date: ASAP Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel Job Description: Supplemental Health Care is seeking skilled Radiation Therapists to fill a contract opportunity at a partnering Hospital in Billings, Montana. This contract offers the chance to …",45.816476,2026-07-12T10:11:06Z,https://www.adzuna.com/land/ad/5797978962?se=8L7GCv998RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=A8B4CCD39C0838DA2A55B2207656663E8AC05309,Adzuna::API::Response::Job,-108.504309,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEw3R0N2OTk4Ukc2SlAwbkdoZkxWZyIsImkiOiI1Nzk3OTc4OTYyIn0.4DDROglUxz3utA-NH1wZ1UUj5wL4z0sPUE1UKHYmJOU,0.0,0,5797978962,142792.0,"Travel Radiation Therapist - $2,746 per week","['US', 'Montana', 'Yellowstone County', 'Lockwood']",Adzuna::API::Response::Location,"Lockwood, Yellowstone County",Adzuna::API::Response::Company,Supplemental Health Care,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
