created,description,salary_is_predicted,adref,longitude,title,__CLASS__,salary_min,contract_type,contract_time,id,redirect_url,latitude,salary_max,company.display_name,company.__CLASS__,category.label,category.tag,category.__CLASS__,location.area,location.display_name,location.__CLASS__
2026-03-25T10:04:28Z,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ0R1WTcxVW84UkdFTWRWVXNfSU1BZyIsImkiOiI1Njc4MTE0NzkxIn0.OlWNRHWgDsV2JmSqh4vBW6vKEY_XepfkaCPvaMmXFAQ,-86.144429,Teachers at Greenwood KinderCare,Adzuna::API::Response::Job,49380.93,,full_time,5678114791,https://www.adzuna.com/land/ad/5678114791?se=gDuY71Uo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=B02A4C036E3CA4CD219A94474AE309545CDA1CCD,39.620552,49380.93,KinderCare Education,Adzuna::API::Response::Company,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,"['US', 'Indiana', 'Johnson County', 'Greenwood']","Greenwood, Johnson County",Adzuna::API::Response::Location
2026-03-25T10:04:28Z,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODExNDgyNCIsInMiOiJnRHVZNzFVbzhSR0VNZFZVc19JTUFnIn0.W0O_AYVolmKqwaVDMUo7POCNTR7LDNG-YDBVM7DnuRs,-86.183528,Teachers at Country Woods KinderCare,Adzuna::API::Response::Job,69144.47,,full_time,5678114824,https://www.adzuna.com/land/ad/5678114824?se=gDuY71Uo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=15D0755814DD1710C0FB69AAAFC4F8846D1046F6,39.663312,69144.47,KinderCare Education,Adzuna::API::Response::Company,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,"['US', 'Indiana', 'Marion County', 'Southport']","Southport, Marion County",Adzuna::API::Response::Location
2026-03-25T10:04:28Z,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODExNDgxMCIsInMiOiJnRHVZNzFVbzhSR0VNZFZVc19JTUFnIn0.LHPwTDFD8VP749yzKbIc8Hwklq7PMT6rwExLv5HQaAU,-85.105834,Teacher at Abbett Elementary,Adzuna::API::Response::Job,61715.87,,full_time,5678114810,https://www.adzuna.com/land/ad/5678114810?se=gDuY71Uo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=1605EECE7A22EDEC10EE648194FEA85482E6BBEB,41.047142,61715.87,KinderCare Education,Adzuna::API::Response::Company,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,"['US', 'Indiana', 'Allen County', 'Diplomat']","Diplomat, Allen County",Adzuna::API::Response::Location
2026-03-25T10:04:28Z,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODExNDgxMyIsInMiOiJnRHVZNzFVbzhSR0VNZFZVc19JTUFnIn0.Ndm9JJp_pKToYA_ifCSmS3QnNaVbJu2odnydOCA91dU,-85.116473,Teacher at Forest Park Elementary,Adzuna::API::Response::Job,55367.56,,full_time,5678114813,https://www.adzuna.com/land/ad/5678114813?se=gDuY71Uo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=9EA6DE88E7E30199C1118678801BD90E1F98AF18,41.098567,55367.56,KinderCare Education,Adzuna::API::Response::Company,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,"['US', 'Indiana', 'Allen County', 'Hazelwood']","Hazelwood, Allen County",Adzuna::API::Response::Location
2026-03-25T10:04:28Z,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ0R1WTcxVW84UkdFTWRWVXNfSU1BZyIsImkiOiI1Njc4MTE0ODI5In0.gGN18QBPJG_kS8TYUbdr8xV2CClESbPEaEkaJB9kF1M,-86.25708,Teachers at Whitcomb KinderCare,Adzuna::API::Response::Job,48174.68,,full_time,5678114829,https://www.adzuna.com/land/ad/5678114829?se=gDuY71Uo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=3D80F5BA8358E2C4295169D59335E80CF10BC2AB,39.79296,48174.68,KinderCare Education,Adzuna::API::Response::Company,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,"['US', 'Indiana', 'Marion County', 'Speedway']","Speedway, Marion County",Adzuna::API::Response::Location
2026-03-25T10:04:28Z,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ0R1WTcxVW84UkdFTWRWVXNfSU1BZyIsImkiOiI1Njc4MTE0Nzk2In0.KOiI__9zxTx6Q--ByFdPkFx60098iDS-Up4Ql4c62_c,-85.169561,Teacher at Bloomingdale,Adzuna::API::Response::Job,59742.95,,full_time,5678114796,https://www.adzuna.com/land/ad/5678114796?se=gDuY71Uo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=E1225F8823E7E7FCB6BDA616E10D47D52C159D22,41.097996,59742.95,KinderCare Education,Adzuna::API::Response::Company,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,"['US', 'Indiana', 'Allen County', 'Fort Wayne']","Fort Wayne, Allen County",Adzuna::API::Response::Location
2026-03-25T10:04:28Z,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODExNDgxOSIsInMiOiJnRHVZNzFVbzhSR0VNZFZVc19JTUFnIn0.6EiyqI7HdQu2x-bFLM6FIkhAs55rGal8BRDOYPX-EXI,-86.29434,Teachers at Intech Park KinderCare,Adzuna::API::Response::Job,61495.08,,full_time,5678114819,https://www.adzuna.com/land/ad/5678114819?se=gDuY71Uo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=60910E3AF3EEA066E8FCCAEA8E1835344D9DA766,39.89376,61495.08,KinderCare Education,Adzuna::API::Response::Company,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,"['US', 'Indiana', 'Marion County', 'Traders Point']","Traders Point, Marion County",Adzuna::API::Response::Location
2026-03-25T10:04:28Z,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODExNDgyNSIsInMiOiJnRHVZNzFVbzhSR0VNZFZVc19JTUFnIn0.0IvKzIvGhWmBt4qAQBdr_ro3tFyZtiUUnaj4nFibB2g,-86.386973,Teachers at Brownsburg KinderCare,Adzuna::API::Response::Job,59159.77,,full_time,5678114825,https://www.adzuna.com/land/ad/5678114825?se=gDuY71Uo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=E2877976D28619E910D1CD49800FDF4E67C03302,39.847128,59159.77,KinderCare Education,Adzuna::API::Response::Company,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,"['US', 'Indiana', 'Hendricks County', 'Brownsburg']","Brownsburg, Hendricks County",Adzuna::API::Response::Location
2026-03-25T10:04:28Z,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ0R1WTcxVW84UkdFTWRWVXNfSU1BZyIsImkiOiI1Njc4MTE0NzkzIn0.AoG3HlS63oORlDpOND9nQbAUrmbziMYSdzCcgNLprm8,-86.40066,Teachers at Edwards Drive KinderCare,Adzuna::API::Response::Job,60097.65,,full_time,5678114793,https://www.adzuna.com/land/ad/5678114793?se=gDuY71Uo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=3DDE949F8A5BE5DCD492A2371CAC4019E2DD0174,39.71724,60097.65,KinderCare Education,Adzuna::API::Response::Company,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,"['US', 'Indiana', 'Hendricks County', 'Plainfield']","Plainfield, Hendricks County",Adzuna::API::Response::Location
2026-03-25T10:04:28Z,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ0R1WTcxVW84UkdFTWRWVXNfSU1BZyIsImkiOiI1Njc4MTE0ODA2In0.KIxp4FceKjgrPlnK1aDHMJTFcUDF-3Lh8APNme9Qv8A,-85.062045,Teacher at Haley Elementary,Adzuna::API::Response::Job,62264.84,,full_time,5678114806,https://www.adzuna.com/land/ad/5678114806?se=gDuY71Uo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=FAFE4ADBB2CD7BF839AA4A35D8632E285DC1E3C2,41.105072,62264.84,KinderCare Education,Adzuna::API::Response::Company,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,"['US', 'Indiana', 'Allen County', 'Southtown Mall']","Southtown Mall, Allen County",Adzuna::API::Response::Location
2026-03-25T10:04:28Z,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODExNDgyNyIsInMiOiJnRHVZNzFVbzhSR0VNZFZVc19JTUFnIn0.EkcC2QRWQ3akhsunQL8lGQdb3s2F0I8-JsJ4aP_xU88,-86.164948,Teachers at Spring Mill KinderCare,Adzuna::API::Response::Job,63183.75,,full_time,5678114827,https://www.adzuna.com/land/ad/5678114827?se=gDuY71Uo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=2776D41CF6A3C39F651DE17C30E8411678BDA4A3,40.020535,63183.75,KinderCare Education,Adzuna::API::Response::Company,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,"['US', 'Indiana', 'Hamilton County', 'Carmel']","Carmel, Hamilton County",Adzuna::API::Response::Location
2026-03-25T10:04:28Z,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODExNDc4OSIsInMiOiJnRHVZNzFVbzhSR0VNZFZVc19JTUFnIn0.Ru6vxcMH4qjmwhAsjD-ctKjKD9HSSQx4XYjCmEqSCnA,-86.23362,Teachers at West 86th Street KinderCare,Adzuna::API::Response::Job,60673.93,,full_time,5678114789,https://www.adzuna.com/land/ad/5678114789?se=gDuY71Uo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=445950A1EA2D797130B2513AFC06A1D8C66294B1,39.89676,60673.93,KinderCare Education,Adzuna::API::Response::Company,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,"['US', 'Indiana', 'Marion County', 'New Augusta']","New Augusta, Marion County",Adzuna::API::Response::Location
2026-03-25T10:04:28Z,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ0R1WTcxVW84UkdFTWRWVXNfSU1BZyIsImkiOiI1Njc4MTE0ODA3In0.PfS8TWuaJp5cAclyo-euPYPzdvLYie9CNr67Nz9Pzok,-85.44594,Teachers at Muncie KinderCare,Adzuna::API::Response::Job,43042.85,,full_time,5678114807,https://www.adzuna.com/land/ad/5678114807?se=gDuY71Uo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=DB28907FC78FA3E05C706777A99F906A679551BE,40.22682,43042.85,KinderCare Education,Adzuna::API::Response::Company,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,"['US', 'Indiana', 'Delaware County', 'Country Terrace']","Country Terrace, Delaware County",Adzuna::API::Response::Location
2026-03-25T10:04:28Z,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODExNDc5MiIsInMiOiJnRHVZNzFVbzhSR0VNZFZVc19JTUFnIn0.7SQsfS3xKCdJz0JBmIOpE3WCFEfrAc3K2OcvL4RC61k,-86.285473,Teachers at Carmel KinderCare,Adzuna::API::Response::Job,39181.62,,full_time,5678114792,https://www.adzuna.com/land/ad/5678114792?se=gDuY71Uo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=3E0EB307CF8F27EEBFC202282B8B49A8C37CA749,39.963173,39181.62,KinderCare Education,Adzuna::API::Response::Company,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,"['US', 'Indiana', 'Boone County', 'Zionsville']","Zionsville, Boone County",Adzuna::API::Response::Location
2026-03-25T10:04:28Z,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ0R1WTcxVW84UkdFTWRWVXNfSU1BZyIsImkiOiI1Njc4MTE0ODEyIn0.j_evEsGCg-t0JTZzpBMkA-KtNHNxMI0VYWqIqxRrSZI,-84.892517,Teachers at KinderCare at Reid Health,Adzuna::API::Response::Job,56197.97,,full_time,5678114812,https://www.adzuna.com/land/ad/5678114812?se=gDuY71Uo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=F4CB41E08BA3B21F7B844D4CF8A8893E0DF84719,39.832739,56197.97,KinderCare Education,Adzuna::API::Response::Company,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,"['US', 'Indiana', 'Wayne County', 'Richmond Square']","Richmond Square, Wayne County",Adzuna::API::Response::Location
2026-03-25T10:04:28Z,"Futures start here. Where first steps, new friendships, and confident learners are born. At KinderCare Learning Companies, the first and only early childhood education provider recognized with the Gallup Exceptional Workplace Award , we offer a variety of early education and child care options for families. Whether it’s KinderCare Learning Centers, Champions, or Crème de la Crème, we build confidence for kids, families, and the future we share. And we want you to join us in shaping it—in neighb…",1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ0R1WTcxVW84UkdFTWRWVXNfSU1BZyIsImkiOiI1Njc4MTE0ODExIn0.KmZKxPf78AlM4F7OEnBawEeAb040AdScqGUdjNhZkv8,-85.96736,Teachers at Bearsdale KinderCare,Adzuna::API::Response::Job,59924.53,,full_time,5678114811,https://www.adzuna.com/land/ad/5678114811?se=gDuY71Uo8RGEMdVUs_IMAg&utm_medium=api&utm_source=abfa41a4&v=BD24C7C91D5CE812EAECF0A419CA9AEED93C43B0,39.86321,59924.53,KinderCare Education,Adzuna::API::Response::Company,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,"['US', 'Indiana', 'Marion County', 'Oaklandon']","Oaklandon, Marion County",Adzuna::API::Response::Location
