description,created,salary_min,redirect_url,longitude,salary_max,adref,salary_is_predicted,__CLASS__,latitude,title,id,category.label,category.tag,category.__CLASS__,company.__CLASS__,company.display_name,location.area,location.display_name,location.__CLASS__,contract_time,contract_type
"Qualifications: Colorado Special Services Provider license with an appropriate School Speech/Language Pathologist endorsement required. Additional endorsement in Culturally and Linguistically Diverse Education preferred, *or willingness to pursue endorsement or equivalent coursework. * Job Responsibilities/Requirements: Willingness and ability to meet the diverse needs of learners (including special education, at-risk, linguistically, and culturally diverse) by adjusting curriculum and working …",2026-04-09T10:49:59Z,134367.83,https://www.adzuna.com/details/5694595830?utm_medium=api&utm_source=abfa41a4,-104.923131,134367.83,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5NTgzMCIsInMiOiJNR0YtbFNRMDhSR1B5YVgxRmpfZnlnIn0.zd3jfM8aM9ZnfbsdncSlG03QPOigAWpBj3_mxTy3o8k,1,Adzuna::API::Response::Job,39.948057,SLP (Speech Language Pathologist),5694595830,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,LinQ Global Group.,"['US', 'Colorado', 'Adams County', 'Eastlake']","Eastlake, Adams County",Adzuna::API::Response::Location,,
"Job Title: NYC311 Business Analyst Location: Brooklyn, NY 11201 (Hybrid – 3 Days Onsite / 2 Days Remote) Duration: 12 Months (Extension Possible) Experience: 8 Years Local Candidates Only Mandatory Requirement: State / City Government client experience is REQUIRED (profiles without this will not be considered) Job Summary: NYC311 is seeking a Business Analyst to support the Customer Service Management System (CSMS). The role involves requirements elicitation, acting as a liaison between busines…",2026-04-09T10:49:59Z,115908.66,https://www.adzuna.com/details/5694595836?utm_medium=api&utm_source=abfa41a4,-73.97528,115908.66,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5NTgzNiIsInMiOiJNR0YtbFNRMDhSR1B5YVgxRmpfZnlnIn0.zan3tRqdAwS-3Fj8ODiPm78ElOj_kFvSzc2AFAw9-bs,1,Adzuna::API::Response::Job,40.75284,Business Analyst - W2- State client Exp required,5694595836,IT Jobs,it-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Ventechsoft Inc,"['US', 'New York', 'New York City', 'Manhattan', 'Grand Central']","Grand Central, Manhattan",Adzuna::API::Response::Location,,
"Role: Python Backend Developer Location: San Ramon, CA Day 1 Onsite (5 Days a week) Duration: 12 Months Domain: Investment Banking, Portfolio Management 1 st round of interview: Virtual 2 nd round of interview: In person (Face to Face) Must Have 8 to 15 years or experience Hands-on experience in Python programming Good Analytical and problem-solving abilities Experience in Agile/Scrum based project executions Nice to Have Knowledge on Cloud App services, Load Balancer, Application Gateway Hand …",2026-04-09T10:49:59Z,109317.18,https://www.adzuna.com/details/5694595827?utm_medium=api&utm_source=abfa41a4,-121.952908,109317.18,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUdGLWxTUTA4UkdQeWFYMUZqX2Z5ZyIsImkiOiI1Njk0NTk1ODI3In0.f7MyNUs40ODoLM3GdgjADYJ1ftC3wqtgnq4uRB5x0Zk,1,Adzuna::API::Response::Job,37.754697,Python Backend Developer,5694595827,IT Jobs,it-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Softova Inc,"['US', 'California', 'Contra Costa County', 'San Ramon']","San Ramon, Contra Costa County",Adzuna::API::Response::Location,,
"Hi, Hope you are doing well, We have a job opening with one of the direct Client. Please find the below job description Job Title: Geospatial Project Manager Location: Harrisburg, PA (Onsite) Duration: 12 months in-person interview Complete Description The Infrastructure and Economic Development (IED) Delivery Center is seeking a highly skilled and strategic Senior Transportation Geospatial Project Manager. Position Summary The Infrastructure and Economic Development (IED) Delivery Center is se…",2026-04-09T10:49:59Z,148481.06,https://www.adzuna.com/details/5694595831?utm_medium=api&utm_source=abfa41a4,,148481.06,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5NTgzMSIsInMiOiJNR0YtbFNRMDhSR1B5YVgxRmpfZnlnIn0.xTT_AbEinkLo7SD6cQBZA5nJzT1Z2r_zBkZTXaZTxiI,1,Adzuna::API::Response::Job,,Commonwealth of PA // Senior Geospatial Project Manager// Local to PA,5694595831,IT Jobs,it-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Mahantech Corporation,['US'],US,Adzuna::API::Response::Location,,
"Program Analyst Full Time Professional Aberdeen Proving Ground, MD, US Salary Range: $80,000.00 To $115,000.00 Annually QED Systems, LLC, is currently recruiting a Program Analyst to join our team at Aberdeen Proving Ground, MD, to support our C5ISR Positioning, Navigation, and Timing (PNT) Division contract. Duties: Conducts technical program management, budgeting, scheduling, trade-off analysis, lifecycle costing, risk management, supportability, test and evaluation, and requirements developm…",2026-04-09T10:49:59Z,75556.39,https://www.adzuna.com/land/ad/5694595833?se=MGF-lSQ08RGPyaX1Fj_fyg&utm_medium=api&utm_source=abfa41a4&v=25A66B39A9E34116175CB16F0C5A44FB1A6E43A5,,75556.39,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5NTgzMyIsInMiOiJNR0YtbFNRMDhSR1B5YVgxRmpfZnlnIn0.1r01mfRyBiPtOVHa_6EZ5ZfKopOWHZeUignJwDUD2wI,1,Adzuna::API::Response::Job,,Program Analyst with Security Clearance,5694595833,"Energy, Oil & Gas Jobs",energy-oil-gas-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,"QED Systems, LLC",['US'],US,Adzuna::API::Response::Location,,
"Job Title: Risk BA/DA Location: New York, NY Work with a cross-functional team to understand and document F2B Model Life cycle data flows, business process, work with product owners to refine business requirements, work with QA automation team to define test scenarios for system and integration tests and be the SME Analyze data using SQL, Python Experience working with APIs, data models, good understanding of system architecture Demonstrated ability to break down ambugous product problems into …",2026-04-09T10:49:59Z,121113.69,https://www.adzuna.com/details/5694595825?utm_medium=api&utm_source=abfa41a4,-73.97528,121113.69,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5NTgyNSIsInMiOiJNR0YtbFNRMDhSR1B5YVgxRmpfZnlnIn0.0P7Hx1neZ6HKoQKww284vuAXqBaakYXrrLp8Nx9M13o,1,Adzuna::API::Response::Job,40.75284,Risk BA/DA,5694595825,IT Jobs,it-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,"AIT Global, Inc.","['US', 'New York', 'New York City', 'Manhattan', 'Grand Central']","Grand Central, Manhattan",Adzuna::API::Response::Location,,
"Job Description: Only W2 resumes are accepted Work Location: Role is hybrid (3 days onsite per week) Candidate location: Candidate must be a CURRENT SC resident. No relocation allowed. The Division of Technology Services is responsible for developing, implementing, maintaining, and obtaining multiple mission critical applications for the Department of Social Services. The Department seeks a highly motivated individual with advanced experience and extensive software development skills to play a …",2026-04-09T10:49:59Z,71271.08,https://www.adzuna.com/details/5694595823?utm_medium=api&utm_source=abfa41a4,-81.08986,71271.08,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5NTgyMyIsInMiOiJNR0YtbFNRMDhSR1B5YVgxRmpfZnlnIn0.ckQVO3x2S3-pZCkh0z4Im4W9-9J1hv_wH4FDX2_44tQ,1,Adzuna::API::Response::Job,33.92034,".NET Architect /Lead Developer (Child welfare, Agile, SQL Server) - HYBRID (CURRENT SC Resident) - W2 Only",5694595823,IT Jobs,it-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,"Chandra Technologies, Inc.","['US', 'South Carolina', 'Lexington County', 'Pineridge']","Pineridge, Lexington County",Adzuna::API::Response::Location,,
"Title: QA Engineer Location: Philadelphia, PA (Locals Only) Duration: 9 Months Job Summary We are seeking an experienced QA Engineer for a long-term contract opportunity in Philadelphia, PA . This role is ideal for a hands-on QA professional with strong experience in Java middleware testing, Python scripting, automation, and API validation within an Agile/Scrum environment. The selected candidate will lead test planning, execution, and quality assurance efforts for software and middleware appli…",2026-04-09T10:49:59Z,87468.0,https://www.adzuna.com/details/5694595832?utm_medium=api&utm_source=abfa41a4,-79.154726,87468.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5NTgzMiIsInMiOiJNR0YtbFNRMDhSR1B5YVgxRmpfZnlnIn0.L0cJp_ynVHktl_ZJtv39QSZTWp0agwPmvboUwuz8_dE,1,Adzuna::API::Response::Job,40.614573,"Quality Assurance Analyst (SDET, Automated, Java, Python) III (Contractor)",5694595832,IT Jobs,it-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Kanshe Infotech,"['US', 'Pennsylvania', 'Indiana County', 'Indiana']","Indiana, Indiana County",Adzuna::API::Response::Location,,
"Job Title: Expert Technical Product Analyst Location: New York, NY Own vision and roadmap for AI Driven Model Ecosystem Analyze data using SQL, Python Experience working with APIs, data models, good understanding of system architecture Demonstrated ability to break down ambugous product problems into structured analysis Translate user/business goals into product requirements and user stories Cross-functional collaboration Good understanding of Model Risk Management (MRM) Excellent communication",2026-04-09T10:49:59Z,111528.34,https://www.adzuna.com/details/5694595828?utm_medium=api&utm_source=abfa41a4,-73.97528,111528.34,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5NTgyOCIsInMiOiJNR0YtbFNRMDhSR1B5YVgxRmpfZnlnIn0.5sa46ymbDOhYoSftKmIOdoebN8wtOamKGx0oU0QBgDE,1,Adzuna::API::Response::Job,40.75284,Expert Technical Product Analyst,5694595828,IT Jobs,it-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,"AIT Global, Inc.","['US', 'New York', 'New York City', 'Manhattan', 'Grand Central']","Grand Central, Manhattan",Adzuna::API::Response::Location,,
"Job Title: AI Engineer Location: Remote Job Description: 6-9 years of overall data science experience required along with (Optional) 2-4 years working in manufacturing domain. Hands-on experience in shop floor operations, production planning, and systems including MES, SCADA, and ERP. Proficient in industrial protocols (OPC-UA, MQTT, Modbus) with ability to bridge OT/IT systems for real-time data extraction. Applied experience with OEE, Six Sigma, SPC, and lean methodologies to drive measurable…",2026-04-09T10:49:59Z,96811.14,https://www.adzuna.com/details/5694595822?utm_medium=api&utm_source=abfa41a4,,96811.14,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5NTgyMiIsInMiOiJNR0YtbFNRMDhSR1B5YVgxRmpfZnlnIn0.TRomQmJyDgppcbPYm4OmSI0E5bbjx7hEeen99TyqTJA,1,Adzuna::API::Response::Job,,AI Engineer,5694595822,IT Jobs,it-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,"AIT Global, Inc.",['US'],US,Adzuna::API::Response::Location,,
"We are looking for Facility Contractor Coordinator for our client in Casa Grande, AZ Job Title: Facility Contractor Coordinator Job Location: Casa Grande, AZ Job Type: Contract Job Overview: Coordinate and oversee contractor activities to ensure compliance with safety, quality, and regulatory standards. Act as a liaison between contractors and internal teams to ensure smooth execution of site projects. Support operational and administrative functions while maintaining compliance with environmen…",2026-04-09T10:49:59Z,38668.57,https://www.adzuna.com/details/5694595826?utm_medium=api&utm_source=abfa41a4,-111.749542,38668.57,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUdGLWxTUTA4UkdQeWFYMUZqX2Z5ZyIsImkiOiI1Njk0NTk1ODI2In0.dMC2tXN04nubCg52IxCjIOFeysDegq1qCy4c8PqPjtY,1,Adzuna::API::Response::Job,32.936805,Facility Contractor Coordinator,5694595826,Admin Jobs,admin-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Cynet Systems,"['US', 'Arizona', 'Pinal County', 'Casa Grande']","Casa Grande, Pinal County",Adzuna::API::Response::Location,,
"Assertive Professionals is in search of an Intelligence Analyst to support our National Security Customer in the Washington DC Metro Area. This is an pipeline position. The salary range for this position is $60,000 and is based on meeting or exceeding the requirements with a $1,200 annual corporate compliance bonus. In addition, analysts are eligible for either $2,000.00 sign-on bonus OR $2,000.00 cost-reimbursement for relocation. This is a great opportunity to work for an employee-centric, fa…",2026-04-09T10:49:59Z,120911.49,https://www.adzuna.com/land/ad/5694595834?se=MGF-lSQ08RGPyaX1Fj_fyg&utm_medium=api&utm_source=abfa41a4&v=5C253525A29160FC0C84FE1647E511B09436EBAA,-118.328198,120911.49,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUdGLWxTUTA4UkdQeWFYMUZqX2Z5ZyIsImkiOiI1Njk0NTk1ODM0In0.HjbhzQRJI2S9FOlHc5RbxlyTP3PoAykJgFdXCbcxVZU,1,Adzuna::API::Response::Job,46.061814,Intelligence Analyst (CT) - Entry with Security Clearance,5694595834,IT Jobs,it-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Assertive Professionals,"['US', 'Washington', 'Walla Walla County', 'Walla Walla']","Walla Walla, Walla Walla County",Adzuna::API::Response::Location,,
"IBM ISIM Remote Job Summary We are looking for an experienced professional in IBM Security Identity Manager (ISIM) to design, develop, and support Identity and Access Management (IAM) solutions. The role involves managing user identities, automating provisioning workflows, and ensuring secure access governance across enterprise systems. Key Responsibilities: Design and implement IAM solutions using IBM ISIM Develop and manage user provisioning & de-provisioning workflows Configure identity life…",2026-04-09T10:49:59Z,89673.42,https://www.adzuna.com/land/ad/5694595824?se=MGF-lSQ08RGPyaX1Fj_fyg&utm_medium=api&utm_source=abfa41a4&v=38FA5A0E72DAD91C8C5C013A13B7496929C54485,,89673.42,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5NTgyNCIsInMiOiJNR0YtbFNRMDhSR1B5YVgxRmpfZnlnIn0.jWM9ur9LfPsMcDJ5perfd0tUpB8aDBHRFI1Q0XK8yJA,1,Adzuna::API::Response::Job,,IBM Security Identity Manager (ISIM),5694595824,IT Jobs,it-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Arnex Solutions LLC,['US'],US,Adzuna::API::Response::Location,,
"Job Title: Senior QA Automation Engineer Job Summary: We are seeking a highly experienced Senior QA Automation Engineer with 12 years of expertise in test automation, quality assurance, and software testing. The ideal candidate will lead automation strategy, design robust test frameworks, and ensure high-quality software delivery across complex systems. Key Responsibilities: Design, develop, and maintain scalable automation frameworks Create and execute automated test scripts for web, API, and …",2026-04-09T10:49:52Z,135474.39,https://www.adzuna.com/details/5694595809?utm_medium=api&utm_source=abfa41a4,-96.765058,135474.39,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUdGLWxTUTA4UkdQeWFYMUZqX2Z5ZyIsImkiOiI1Njk0NTk1ODA5In0.95InAzwWXTxSZHFMBRw5kURrAQ3cpfPjYwsW7HZQclQ,1,Adzuna::API::Response::Job,32.760168,QA Automation Engineer,5694595809,IT Jobs,it-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Raas Infotek LLC,"['US', 'Texas', 'Dallas', 'Highland Park']","Highland Park, Dallas",Adzuna::API::Response::Location,,
"Our direct client, is seeking an experienced SAP S/4HANA PPDS Consultant to implement, support, and optimize production planning and detailed scheduling solutions. This role will work closely with business stakeholders and cross-functional teams to translate manufacturing requirements into scalable SAP PPDS solutions, ensuring seamless integration across the SAP landscape. TOP SKILLS: Overall 6 years of experience in SAP PP / QM. Minimum 2 years of hands-on experience with SAP S/4HANA PPDS. Pro…",2026-04-09T10:49:52Z,112624.23,https://www.adzuna.com/details/5694595810?utm_medium=api&utm_source=abfa41a4,,112624.23,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUdGLWxTUTA4UkdQeWFYMUZqX2Z5ZyIsImkiOiI1Njk0NTk1ODEwIn0.hImOiRBdctrFqbjpndmBpkfnkNYOwAQxNOqDID1Fsyo,1,Adzuna::API::Response::Job,,SAP S/4HANA PPDS Consultant / Solution Architect Director,5694595810,IT Jobs,it-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Infogen Software Inc.,['US'],US,Adzuna::API::Response::Location,,
"Job Description Responsible for screening One Call Center Locate Ticket requests in order to analyze the location of the digsite using a software application in relation to the company's underground fiber optics network. Accountable forthe protection of company fiber and prevention of costly restoration due to a fiber cut or damage by ensuringthat the dig site is clear. Working environment operates 24x7 year-round and all specialists are expected tocover the various shifts, holidays or work ove…",2026-04-09T10:49:52Z,61925.69,https://www.adzuna.com/details/5694595804?utm_medium=api&utm_source=abfa41a4,,61925.69,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5NTgwNCIsInMiOiJNR0YtbFNRMDhSR1B5YVgxRmpfZnlnIn0.yQXSFYwJXlEiRGo5rpmoEvsjJkuqSVzXEDe825lQRl8,1,Adzuna::API::Response::Job,,On Call support,5694595804,IT Jobs,it-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,MSR Technology Group LLC,['US'],US,Adzuna::API::Response::Location,,
"This is a non-exempt position. Job Description: We are seeking high caliber Software Verification Engineer to join our Software Verification team. The Software Verification Engineer will bring testing expertise to the innovative, and fast-paced verification team. This high caliber, motivated and passionate individual will be responsible for requirements analysis, test design, test execution, defect issue resolution. Responsibilities include: Work independently and as a team member to plan, writ…",2026-04-09T10:49:52Z,93387.2,https://www.adzuna.com/details/5694595806?utm_medium=api&utm_source=abfa41a4,-93.0932,93387.2,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5NTgwNiIsInMiOiJNR0YtbFNRMDhSR1B5YVgxRmpfZnlnIn0.s6XOKdpDv36ik2ssZsJyv5uVX3nZ5sDxKsISpnKN2cc,1,Adzuna::API::Response::Job,44.9445,Biomedical Graduates,5694595806,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Averosoft Inc.,"['US', 'Minnesota', 'Ramsey County', 'Saint Paul']","Saint Paul, Ramsey County",Adzuna::API::Response::Location,,
